Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),Accel. Position (%),Boost (PSI),Calculated Load (g/rev),Coolant Temp (° F),Dyn. Adv. Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Ignition Timing (°),Inj. Duty Cycle (%),Intake Temp (° F),MAF (g/s),MAF Volt. (V),RPM (RPM),TD Boost Error (PSI),TGV Map Ratio (mult),Target Boost (PSI),Throttle Pos. (%),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.3.0-14227][2017 USDM WRX STI COBB Custom Features][Reflash: Stage1 93 v342 Boost Select.ptm - Realtime: Stage1 93 v342 Boost Select.ptm]
153.811,0.00,0.00,11.83,13.7,2.64,1.61,180,1.000,0.00,0.00,27.00,20.79,81,59.14,2.86,2552,-4.33,1.000,-1.95,24,0.00,0
153.927,0.00,0.00,11.37,13.3,1.94,1.56,180,1.000,0.00,0.00,29.00,19.11,81,56.78,2.82,2577,-4.58,1.000,-3.11,23,0.00,0
154.029,-4.69,0.00,11.71,12.5,1.21,1.49,180,1.000,0.00,0.00,30.50,17.62,81,55.15,2.78,2565,-4.62,1.000,-3.93,22,0.00,0
154.135,-6.25,0.00,12.63,11.4,0.40,1.43,180,1.000,0.00,0.00,32.50,16.02,81,48.16,2.64,2589,-4.63,1.000,-4.31,19,0.00,0
154.246,-4.69,0.00,13.78,11.4,-1.03,1.28,180,1.000,0.00,0.00,35.50,14.32,81,43.52,2.62,2581,-3.04,1.000,-5.09,18,0.00,0
154.349,-2.34,0.00,14.13,11.0,-1.93,1.21,180,1.000,0.00,0.00,36.50,14.42,81,45.44,2.58,2586,-2.67,1.000,-5.10,18,0.00,0
154.455,-0.78,-0.78,14.01,11.0,-2.26,1.17,180,1.000,0.00,0.00,37.50,14.32,81,42.36,2.58,2604,-2.30,1.000,-5.07,18,0.00,0
154.565,0.00,-0.78,14.01,10.6,-2.52,1.14,180,1.000,0.00,0.00,38.00,14.43,81,41.20,2.56,2587,-1.98,1.000,-5.09,18,0.00,0
154.667,0.78,-0.78,13.78,10.6,-2.77,1.12,180,1.000,0.00,0.00,37.50,13.91,81,40.06,2.52,2608,-1.83,1.000,-5.07,18,0.00,0
154.771,1.56,-0.78,13.67,10.6,-3.05,1.09,180,1.000,0.00,0.00,38.50,13.81,81,40.77,2.54,2608,-1.47,1.000,-5.07,18,0.00,0
154.885,1.56,-1.56,13.67,10.6,-3.23,1.08,180,1.000,0.00,0.00,38.00,13.39,81,38.52,2.50,2598,-1.22,1.000,-5.07,18,0.00,0
154.985,0.78,-1.56,13.55,10.6,-3.49,1.05,180,1.000,0.00,0.00,38.50,13.31,81,39.01,2.50,2617,-1.13,1.000,-5.05,18,0.00,0
155.099,0.00,-1.56,13.55,9.8,-3.60,1.04,180,1.000,0.00,0.00,38.50,12.76,81,37.52,2.48,2600,-0.88,1.000,-5.05,17,0.00,0
155.206,0.00,-1.56,13.67,9.8,-4.09,1.00,180,1.000,0.00,0.00,39.00,12.30,81,36.64,2.46,2604,-0.38,1.000,-5.07,17,0.00,0
155.306,-2.34,-1.56,13.55,9.0,-4.34,0.98,180,1.000,0.00,0.00,40.00,11.68,81,33.75,2.40,2624,-0.24,1.000,-5.05,16,0.00,0
155.419,-3.12,-1.56,13.78,8.2,-4.94,0.91,180,1.000,0.00,0.00,44.00,10.56,81,30.22,2.32,2606,0.57,1.000,-5.07,15,0.00,0
155.523,-5.47,-2.34,13.78,7.8,-5.70,0.82,180,1.000,0.00,0.00,46.00,9.52,81,27.00,2.26,2610,1.46,1.000,-5.07,14,0.00,0
155.629,-6.25,-2.34,14.01,7.8,-6.40,0.76,180,1.000,0.00,0.00,47.00,8.91,81,26.69,2.24,2626,1.82,1.000,-5.05,15,0.00,0
155.735,-7.03,-3.91,14.24,7.8,-6.65,0.73,180,1.000,0.00,0.00,47.50,8.40,81,26.79,2.26,2606,2.04,1.000,-5.07,14,0.00,0
155.844,-5.47,-3.91,14.70,7.8,-6.74,0.73,180,1.000,0.00,0.00,47.50,8.96,81,26.79,2.22,2625,2.25,1.000,-5.05,14,0.00,0
155.947,-4.69,-3.91,14.81,7.5,-6.97,0.71,180,1.000,0.00,0.00,48.00,8.35,81,25.33,2.20,2626,2.38,1.000,-5.05,13,0.00,0
156.051,-4.69,-3.91,14.47,7.1,-7.30,0.67,180,1.000,0.00,0.00,48.00,7.84,81,25.55,2.14,2606,2.84,1.000,-5.07,13,0.00,0
156.165,-6.25,-3.91,14.24,6.7,-7.65,0.63,180,1.000,0.00,0.00,48.50,7.83,81,22.81,2.10,2622,3.26,1.000,-5.05,13,0.00,0
156.268,-6.25,-3.91,14.36,7.1,-8.03,0.60,180,1.000,0.00,0.00,48.50,7.23,81,22.41,2.12,2625,3.42,0.912,-5.05,13,0.00,0
156.379,-7.03,-3.91,14.36,7.1,-7.99,0.59,180,1.000,0.00,0.00,48.50,7.27,81,22.59,2.12,2604,3.40,0.808,-5.07,13,0.00,0
156.484,-6.25,-3.91,14.70,7.1,-7.98,0.59,180,1.000,0.00,0.00,48.00,7.28,81,22.50,2.12,2626,3.39,0.704,-5.05,13,0.00,0
156.585,-5.47,-3.91,14.70,7.1,-7.97,0.59,180,1.000,0.00,0.00,48.00,7.23,81,22.50,2.14,2624,3.34,0.592,-5.07,13,0.00,0
156.695,-5.47,-3.91,14.59,7.8,-7.82,0.60,180,1.000,0.00,0.00,48.00,7.28,81,24.63,2.20,2606,3.08,0.488,-5.07,14,0.00,0
156.798,-3.91,-3.91,14.81,7.8,-7.44,0.64,180,1.000,0.00,0.00,47.50,7.77,81,24.63,2.18,2620,2.73,0.384,-5.05,14,0.00,0
156.911,-2.34,-3.91,15.16,7.1,-7.34,0.64,180,1.000,0.00,0.00,47.50,7.78,81,22.15,2.12,2621,2.74,0.272,-5.07,13,0.00,0
157.013,-1.56,-3.91,14.81,7.1,-7.57,0.60,180,1.000,0.00,0.00,47.50,7.83,81,20.70,2.14,2605,2.98,0.168,-5.07,13,0.00,0
157.127,-2.34,-3.91,14.47,7.1,-7.58,0.60,180,1.000,0.00,0.00,47.50,7.79,81,25.47,2.12,2629,2.96,0.056,-5.05,13,0.00,0
157.231,-1.56,-3.91,14.59,7.1,-7.57,0.60,180,1.000,0.00,0.00,47.50,7.78,81,23.17,2.12,2604,2.95,0.000,-5.07,12,0.00,0
157.335,-0.78,-3.91,14.81,7.1,-7.78,0.56,180,1.000,0.00,0.00,48.00,7.26,81,19.11,2.02,2600,3.27,0.000,-5.07,12,0.00,0
157.446,-1.56,-3.91,14.36,7.1,-8.11,0.51,180,1.000,0.00,0.00,47.00,6.65,81,19.81,2.06,2617,3.55,0.000,-5.05,12,0.00,0
157.550,-2.34,-3.91,14.36,7.1,-8.20,0.51,180,1.000,0.00,0.00,47.00,6.65,81,20.06,2.06,2599,3.59,0.000,-5.07,12,0.00,0
157.654,-1.56,-3.91,14.70,6.7,-8.26,0.51,180,1.000,0.00,0.00,47.00,6.70,81,19.10,2.02,2600,3.71,0.000,-5.07,11,0.00,0
157.767,-0.78,-3.91,14.70,6.7,-8.44,0.49,180,1.000,0.00,0.00,46.50,6.65,81,18.66,2.02,2616,3.93,0.000,-5.05,11,0.00,0
157.869,-1.56,-3.91,14.47,7.1,-8.60,0.47,180,1.000,0.00,0.00,46.00,6.14,81,18.84,2.02,2598,3.98,0.000,-5.07,12,0.00,0
157.974,-1.56,-3.91,14.47,7.1,-8.49,0.49,180,1.000,0.00,0.00,46.50,6.70,81,20.34,2.08,2617,3.85,0.000,-5.07,13,0.00,0
158.085,0.00,-3.91,14.81,7.1,-8.25,0.51,180,1.000,0.00,0.00,47.00,6.65,81,21.24,2.08,2615,3.57,0.000,-5.07,13,0.00,0
158.191,1.56,-3.91,15.04,7.1,-8.14,0.53,180,1.000,0.00,0.00,47.50,7.25,81,21.00,2.06,2596,3.52,0.000,-5.07,13,0.00,0
158.294,2.34,-3.91,14.93,7.1,-8.09,0.53,180,1.000,0.00,0.00,47.50,7.25,81,21.48,2.08,2615,3.48,0.000,-5.07,13,0.00,0
158.409,2.34,-3.91,14.70,7.8,-8.05,0.54,180,1.000,0.00,0.00,47.50,7.19,81,22.32,2.12,2612,3.32,0.000,-5.07,14,0.00,0
158.514,2.34,-3.91,14.59,7.8,-7.77,0.58,180,1.000,0.00,0.00,47.50,7.80,81,24.37,2.18,2596,3.16,0.000,-5.07,14,0.00,0
158.617,3.91,-3.91,14.93,8.6,-7.54,0.60,180,1.000,0.00,0.00,47.50,8.32,81,24.24,2.18,2615,2.89,0.000,-5.07,15,0.00,0
158.723,4.69,-3.91,14.81,8.6,-7.30,0.63,180,1.000,0.00,0.00,47.50,8.31,81,25.52,2.20,2598,2.54,0.000,-5.07,15,0.00,0
158.836,5.47,-3.91,14.70,8.6,-7.18,0.64,180,1.000,0.00,0.00,47.00,8.38,81,25.14,2.20,2602,2.57,0.000,-5.07,14,0.00,0
158.940,4.69,-3.91,14.47,8.6,-7.21,0.65,181,1.000,0.00,0.00,47.00,8.32,81,25.25,2.20,2616,2.56,0.000,-5.07,15,0.00,0
159.045,3.91,-3.91,14.24,9.0,-7.15,0.65,181,1.000,0.00,0.00,47.00,8.38,81,26.38,2.24,2600,2.49,0.000,-5.07,15,0.00,0
159.149,3.12,-3.91,14.36,9.4,-6.84,0.69,181,1.000,0.00,0.00,46.50,8.93,81,28.54,2.28,2617,2.21,0.000,-5.07,16,0.00,0
159.264,3.91,-3.91,14.70,10.6,-6.55,0.72,181,1.000,0.00,0.00,45.00,9.44,81,32.02,2.36,2620,1.78,0.000,-5.07,18,0.00,0
159.364,5.47,-3.91,14.93,12.2,-5.72,0.83,181,1.000,0.00,0.00,38.50,11.74,81,37.45,2.48,2601,1.31,0.000,-5.07,21,0.00,0
159.476,6.25,-3.91,14.70,12.9,-4.48,0.95,181,1.000,0.00,0.00,31.00,13.44,81,42.39,2.58,2625,1.32,0.180,-3.50,22,0.00,0
159.577,4.69,-3.91,14.24,12.9,-3.50,1.05,181,1.000,0.00,0.00,30.00,13.35,81,42.78,2.56,2625,0.32,0.460,-3.52,22,0.00,0
159.688,4.69,-3.91,14.59,12.9,-3.26,1.10,181,1.000,0.00,0.00,32.50,14.02,81,43.93,2.58,2608,0.14,0.720,-3.52,22,0.00,0
159.794,4.69,-3.91,14.24,13.3,-3.09,1.13,181,1.000,0.00,0.00,36.00,14.59,81,44.05,2.60,2631,0.06,0.980,-3.50,23,0.00,0
159.895,2.34,-3.91,13.90,13.3,-2.81,1.17,181,1.000,0.00,0.00,37.50,14.54,81,45.44,2.64,2638,0.50,1.000,-3.11,24,0.00,0
160.009,0.78,-3.91,14.01,14.1,-2.41,1.21,181,1.000,0.00,0.00,36.50,14.66,81,48.33,2.68,2625,0.80,1.000,-2.30,25,0.00,0
160.115,0.78,-3.91,14.36,14.1,-1.87,1.26,181,1.000,0.00,0.00,35.50,15.24,81,49.54,2.70,2646,0.40,1.000,-1.90,24,0.00,0
160.218,0.78,-3.91,14.36,14.1,-1.74,1.28,181,1.000,0.00,0.00,35.50,15.21,81,49.53,2.70,2656,0.25,1.000,-1.91,25,0.00,0
160.325,0.00,-3.91,14.36,14.1,-1.60,1.29,181,1.000,0.00,0.00,35.00,15.88,81,51.74,2.74,2639,-0.07,1.000,-1.55,25,0.00,0
160.427,0.78,-3.91,14.59,13.7,-1.29,1.32,181,1.000,0.00,0.00,34.50,15.90,81,53.57,2.72,2645,-0.10,1.000,-1.88,24,0.00,0
160.539,0.00,-3.91,14.47,13.7,-1.44,1.30,181,1.000,0.00,0.00,35.50,15.27,81,52.28,2.74,2672,-0.50,1.000,-1.88,24,0.00,0
160.645,0.78,-3.91,14.59,13.7,-1.24,1.31,181,1.000,0.00,0.00,35.00,15.87,81,52.55,2.76,2657,-0.62,1.000,-2.28,24,0.00,0
160.749,1.56,-3.91,14.81,14.1,-1.21,1.32,181,1.000,0.00,0.00,34.50,16.04,81,52.39,2.74,2664,-0.21,1.000,-1.88,24,0.00,0
160.855,1.56,-3.12,14.70,13.7,-1.11,1.32,181,1.000,0.00,0.00,35.00,16.05,81,52.24,2.76,2687,-0.69,1.000,-2.26,24,0.00,0
160.960,2.34,-3.12,14.59,13.7,-1.03,1.33,181,1.000,0.00,0.00,35.00,15.98,81,52.93,2.76,2695,-0.80,1.000,-2.26,24,0.00,0
161.065,2.34,-3.12,14.70,13.7,-0.98,1.33,181,1.000,0.00,0.00,34.50,16.60,81,53.90,2.78,2698,-0.82,1.000,-2.26,24,0.00,0
161.180,2.34,-3.12,14.47,13.7,-0.90,1.33,181,1.000,0.00,0.00,34.50,16.75,81,53.74,2.78,2682,-0.92,1.000,-2.28,24,0.00,0
161.281,2.34,-3.12,14.47,13.7,-0.82,1.33,181,1.000,0.00,0.00,34.50,16.77,81,54.01,2.78,2694,-1.00,1.000,-2.24,24,0.00,0
161.394,2.34,-2.34,14.59,14.1,-0.75,1.33,181,1.000,0.00,0.00,34.50,16.85,81,54.72,2.78,2724,-0.68,1.000,-1.84,24,0.00,0
161.501,3.12,-2.34,14.70,14.1,-0.48,1.35,181,1.000,0.00,0.00,34.50,16.77,81,53.88,2.82,2727,-0.91,1.000,-1.84,25,0.00,0
161.605,3.91,-2.34,14.70,14.1,-0.37,1.35,181,1.000,0.00,0.00,34.50,16.82,81,54.64,2.82,2737,-1.06,1.000,-1.86,25,0.00,0
161.709,3.12,-2.34,14.47,14.1,-0.32,1.35,181,1.000,0.00,0.00,34.50,16.82,81,55.52,2.80,2718,-1.09,1.000,-1.84,24,0.00,0
161.810,3.12,-2.34,14.47,13.3,-0.43,1.34,181,1.000,0.00,0.00,34.50,16.98,81,55.88,2.78,2728,-1.69,1.000,-2.24,23,0.00,0
161.924,3.12,-2.34,14.36,12.9,-0.77,1.30,181,1.000,0.00,0.00,35.50,16.45,81,52.33,2.76,2734,-1.97,1.000,-3.02,21,0.00,0
162.024,2.34,0.00,14.13,12.5,-1.27,1.25,181,1.000,0.00,0.00,36.50,15.86,81,47.80,2.68,2738,-2.39,1.000,-4.23,20,0.00,0
162.130,0.78,0.00,14.01,11.8,-2.12,1.16,181,1.000,0.00,0.00,38.00,14.72,81,45.13,2.60,2760,-2.23,1.000,-4.64,18,0.00,0
162.244,0.00,-0.78,14.13,11.4,-2.87,1.07,181,1.000,0.00,0.00,38.50,13.47,81,41.77,2.54,2768,-1.34,1.000,-4.93,18,0.00,0
162.349,0.00,-0.78,14.47,11.0,-3.41,1.00,181,1.000,0.00,0.00,39.00,12.90,81,39.99,2.52,2764,-0.97,1.000,-4.93,18,0.00,0
162.455,0.00,-0.78,14.47,11.0,-3.79,0.96,181,1.000,0.00,0.00,40.50,12.32,81,39.56,2.50,2770,-0.62,1.000,-4.95,18,0.00,0
162.560,0.78,-0.78,14.70,10.6,-3.98,0.94,181,1.000,0.00,0.00,41.00,12.36,81,39.69,2.50,2758,-0.37,1.000,-4.93,17,0.00,0
162.664,1.56,-0.78,14.70,9.8,-4.34,0.91,181,1.000,0.00,0.00,43.50,11.83,81,34.95,2.42,2755,-0.10,1.000,-4.93,16,0.00,0
162.770,0.78,-1.56,14.36,9.8,-4.98,0.84,181,1.000,0.00,0.00,45.00,11.26,81,30.78,2.38,2760,0.67,1.000,-4.93,16,0.00,0
162.880,0.00,-1.56,14.24,9.8,-5.39,0.80,181,1.000,0.00,0.00,45.50,10.66,81,32.21,2.38,2758,1.01,1.000,-4.93,16,0.00,0
162.985,0.00,-1.56,14.59,9.4,-5.53,0.78,181,1.000,0.00,0.00,45.50,10.67,81,32.55,2.38,2763,1.15,1.000,-4.91,16,0.00,0
163.099,0.78,-1.56,14.70,9.4,-5.82,0.76,181,1.000,0.00,0.00,45.50,10.09,81,31.09,2.34,2764,1.42,1.000,-4.91,16,0.00,0
163.204,0.78,-1.56,14.59,8.2,-6.03,0.75,181,1.000,0.00,0.00,46.50,10.09,81,30.63,2.26,2763,1.82,1.000,-4.91,14,0.00,0
163.306,0.00,-1.56,14.24,7.1,-6.71,0.67,181,1.000,0.00,0.00,47.50,7.71,81,24.98,2.12,2778,2.32,1.000,-4.91,12,0.00,0
163.417,-2.34,-2.34,13.90,7.1,-7.70,0.56,181,1.000,0.00,0.00,48.00,7.66,81,20.74,2.08,2782,3.43,1.000,-4.91,12,0.00,0
163.516,-3.12,-3.91,14.01,6.7,-8.21,0.51,181,1.000,0.00,0.00,48.50,7.07,81,22.97,2.04,2780,3.87,1.000,-4.91,12,0.00,0
163.625,-4.69,-3.91,14.01,6.7,-8.48,0.47,181,1.000,0.00,0.00,48.50,6.48,81,18.83,2.02,2780,4.10,1.000,-4.91,11,0.00,0
163.738,-4.69,-3.91,14.24,5.5,-8.74,0.45,181,1.000,0.00,0.00,49.00,6.46,81,16.08,1.90,2771,4.28,1.000,-4.93,10,0.00,0
163.844,-3.91,-3.91,14.47,4.7,-9.26,0.40,181,1.000,0.00,0.00,49.50,5.87,81,15.87,1.92,2770,4.89,1.000,-4.93,10,0.00,0
163.945,-7.03,-3.91,14.01,4.7,-9.45,0.38,181,1.000,0.00,0.00,49.50,5.28,81,14.86,1.88,2748,4.97,1.000,-4.95,10,0.00,0
164.057,-7.03,-3.91,14.13,4.7,-9.55,0.36,181,1.000,0.00,0.00,49.50,5.29,81,14.86,1.88,2740,5.15,1.000,-4.93,9,0.00,0
164.161,-6.25,-3.91,14.59,4.7,-9.72,0.35,181,1.000,0.00,0.00,49.50,5.30,81,14.65,1.86,2742,5.29,0.960,-4.95,9,0.00,0
164.266,-5.47,-4.69,14.70,4.7,-9.78,0.35,181,1.000,0.00,0.00,48.00,5.28,81,14.72,1.88,2730,5.29,0.848,-4.93,9,0.00,0
164.374,-5.47,-4.69,14.70,4.7,-9.82,0.35,181,1.000,0.00,0.00,47.00,5.28,81,14.65,1.88,2730,5.38,0.744,-4.93,9,0.00,0
164.485,-5.47,-4.69,14.59,4.7,-9.83,0.35,181,1.000,0.00,0.00,46.00,5.24,81,15.06,1.88,2755,5.33,0.640,-4.95,10,0.00,0
164.587,-5.47,-4.69,14.59,4.3,-9.79,0.35,181,1.000,0.00,0.00,45.00,5.22,81,14.92,1.88,2736,5.32,0.528,-4.95,9,0.00,0
164.691,-5.47,-4.69,14.59,3.5,-9.80,0.35,181,1.000,0.00,0.00,43.50,5.22,81,13.88,1.84,2732,5.30,0.424,-4.97,9,0.00,0
164.804,-6.25,-5.47,14.47,3.5,-9.89,0.34,181,1.000,0.00,0.00,42.50,5.21,81,14.01,1.86,2713,5.38,0.312,-4.97,9,0.00,0
164.913,-6.25,-5.47,14.36,3.5,-9.95,0.34,181,1.000,0.00,0.00,41.50,5.24,81,13.95,1.84,2712,5.44,0.208,-4.97,9,0.00,0
165.014,-7.03,-5.47,14.36,2.4,-9.97,0.34,181,1.000,0.00,0.00,40.00,5.23,81,13.21,1.82,2705,5.47,0.104,-4.95,8,0.00,0
165.117,-7.81,-5.47,14.36,0.0,-10.16,0.32,181,1.000,0.00,0.00,37.00,4.65,81,11.49,1.74,2722,5.77,0.000,-4.97,8,0.00,0
165.228,-7.81,-5.47,14.24,0.0,-10.36,0.28,181,1.000,0.00,0.00,33.50,4.03,81,9.88,1.68,2716,5.81,0.000,-4.97,7,0.00,0
165.339,-10.16,-5.47,14.01,0.0,-10.38,0.24,181,1.000,0.00,0.00,31.50,4.01,81,8.48,1.60,2702,5.91,0.000,-4.99,6,0.00,0
165.443,-10.94,-7.81,13.78,0.0,-10.57,0.21,181,1.000,0.00,0.00,30.50,3.43,81,7.98,1.60,2664,6.09,0.000,-5.01,6,0.00,0
165.549,-11.72,-7.81,13.78,0.0,-10.73,0.20,181,1.000,0.00,0.00,29.50,3.46,81,7.80,1.58,2680,6.22,0.000,-4.97,6,0.00,0
165.654,-12.50,-7.81,14.01,0.0,-10.78,0.20,181,1.000,0.00,0.00,28.00,3.43,81,7.85,1.58,2698,6.28,0.000,-4.99,6,0.00,0
165.755,-12.50,-7.81,14.47,0.0,-10.81,0.19,181,1.000,0.00,0.00,27.00,3.42,81,7.98,1.58,2689,6.24,0.000,-4.99,6,0.00,0
165.869,-11.72,-7.81,14.93,0.0,-10.80,0.19,181,1.000,0.00,0.00,26.00,3.40,81,7.98,1.60,2660,6.21,0.000,-5.01,6,0.00,0
165.974,0.00,-7.81,15.04,0.0,-10.79,0.20,181,1.000,0.00,0.00,25.00,0.00,81,7.98,1.58,2655,6.25,0.000,-5.01,6,0.00,0
166.075,0.00,-7.81,16.19,0.0,-10.78,0.19,181,1.000,0.00,0.00,24.00,0.00,81,7.72,1.58,2674,6.20,0.000,-5.01,6,0.00,0
166.192,0.00,-7.81,16.77,0.0,-10.75,0.19,181,1.000,0.00,0.00,24.00,0.00,81,7.89,1.58,2672,6.20,0.000,-5.01,6,0.00,0
166.296,0.00,-7.81,16.88,0.0,-10.76,0.19,181,1.000,0.00,0.00,24.00,0.00,81,7.89,1.58,2654,6.22,0.000,-5.03,6,0.00,0
