Time (sec),A/F Sens 1 Ratio (AFR),Boost (PSI),Calculated Load (g/rev),Feedback Knock (°),Fine Knock Learn (°),Gear Position (Gear),Ignition Timing (°),MAF (g/s),Primary Ign. (°),RPM (RPM),TD Burst (%),TD Continuous (%),Target Boost (PSI),Throttle Pos. (%),Wastegate Duty (%),Wastegate Max (%),AP Info:[AP3-SUB-001 v1.7.2.0-11034][USDM 2004 Impreza WRX][Reflash: EXPERIMENTAL-TP-cobb2.ptm - Realtime: EXPERIMENTAL-TP-cobb2.ptm]
552.470,14.59,-9.92,0.30,0.00,0.00,3,32.50,9.97,33.44,1906,0.00,5.00,-5.34,4,0.00,0.00,0
552.545,14.70,-9.90,0.31,0.00,0.00,3,32.50,9.92,33.79,1914,0.00,5.00,-5.34,4,0.00,0.00,0
552.622,14.70,-9.86,0.31,0.00,0.00,3,32.50,10.14,33.79,1910,0.00,5.00,-5.34,7,0.00,0.00,0
552.696,14.59,-9.26,0.35,0.00,0.00,3,33.50,13.24,34.84,1912,0.00,5.00,-5.34,7,0.00,0.00,0
552.762,14.47,-8.86,0.39,0.00,0.00,3,34.00,14.12,36.25,1916,0.00,5.00,-5.34,9,0.00,0.00,0
552.846,14.47,-8.24,0.44,0.00,0.00,3,35.50,15.98,37.30,1938,0.00,5.00,-5.34,9,0.00,0.00,0
552.914,14.59,-7.72,0.48,0.00,0.00,3,36.50,16.85,38.01,1932,0.00,3.51,-5.34,9,0.00,0.00,0
552.980,14.81,-7.43,0.50,0.00,0.00,3,37.50,17.25,38.36,1922,0.00,2.99,-5.34,9,0.00,0.00,0
553.066,15.16,-7.14,0.52,0.00,0.00,3,37.50,17.67,38.01,1938,0.00,2.48,-5.34,9,0.00,0.00,0
553.129,14.93,-6.92,0.54,0.00,0.00,3,37.00,18.33,38.01,1920,0.00,2.06,-5.34,9,0.00,0.00,0
553.206,15.04,-6.75,0.55,0.00,0.00,3,37.00,18.32,38.36,1938,0.00,1.84,-5.34,10,0.00,0.00,0
553.282,14.93,-6.61,0.56,0.00,0.00,3,37.00,18.73,37.66,1930,0.00,1.70,-5.34,10,0.00,0.00,0
553.350,14.81,-6.48,0.57,0.00,0.00,3,36.50,18.80,38.01,1935,0.00,1.55,-5.34,10,0.00,0.00,0
553.434,14.81,-6.38,0.58,0.00,0.00,3,37.00,18.96,38.01,1960,0.00,1.51,-5.34,10,0.00,0.00,0
553.502,14.81,-6.27,0.58,0.00,0.00,3,37.00,19.20,38.01,1960,0.00,1.42,-5.34,10,0.00,0.00,0
553.566,14.81,-6.27,0.59,0.00,0.00,3,37.00,19.45,38.01,1962,0.00,1.32,-5.34,10,0.00,0.00,0
553.651,14.70,-6.23,0.59,0.00,0.00,3,37.00,19.36,38.01,1958,0.00,1.29,-5.34,10,0.00,0.00,0
553.714,14.36,-6.21,0.59,0.00,0.00,3,37.00,19.69,38.36,1970,0.00,1.27,-5.34,8,0.00,0.00,0
553.797,14.36,-6.65,0.57,0.00,0.00,3,37.50,16.01,38.71,1977,0.00,1.76,-5.34,6,0.00,0.00,0
553.864,14.01,-7.54,0.50,0.00,0.00,3,38.00,12.94,38.71,1985,0.00,3.60,-5.34,4,0.00,0.00,0
553.939,13.21,-8.72,0.43,0.00,0.00,3,36.50,9.68,36.60,2003,0.00,5.00,-5.34,3,0.00,0.00,0
554.015,12.75,-9.34,0.34,0.00,0.00,3,34.50,8.22,34.14,1977,0.00,5.00,-5.34,2,0.00,0.00,0
554.082,12.63,-10.00,0.29,0.00,0.00,3,33.00,7.35,33.09,1972,0.00,5.00,-5.34,2,0.00,0.00,0
554.165,12.75,-10.50,0.25,0.00,0.00,3,32.00,6.82,32.03,1962,0.00,5.00,-5.34,0,0.00,0.00,0
554.223,13.21,-10.79,0.21,0.00,0.00,3,31.00,5.74,28.87,1931,0.00,5.00,-5.34,0,0.00,0.00,0
554.300,13.90,-11.04,0.20,0.00,0.00,3,28.50,5.34,26.41,1996,0.00,5.00,-5.34,0,0.00,0.00,0
554.375,15.62,-11.10,0.18,0.00,0.00,3,23.50,5.28,22.89,1947,0.00,5.00,-5.34,0,0.00,0.00,0
554.452,17.23,-11.22,0.17,0.00,0.00,3,21.00,5.09,20.08,1962,0.00,5.00,-5.34,0,0.00,0.00,0
554.530,17.34,-11.41,0.16,0.00,0.00,3,19.00,4.71,17.62,1940,0.00,5.00,-5.34,0,0.00,0.00,0
554.597,17.46,-11.41,0.15,0.00,0.00,3,15.50,4.33,14.45,1928,0.00,5.00,-5.34,0,0.00,0.00,0
554.673,18.38,-11.47,0.14,0.00,0.00,3,13.00,4.30,11.99,1948,0.00,5.00,-5.34,0,0.00,0.00,0
554.738,19.41,-11.47,0.14,0.00,0.00,3,11.50,4.30,11.99,1917,0.00,5.00,-5.34,0,0.00,0.00,0
554.811,22.28,-11.49,0.14,0.00,0.00,3,11.50,4.30,11.99,1939,0.00,5.00,-5.34,0,0.00,0.00,0
554.891,24.69,-11.49,0.13,0.00,0.00,3,11.50,4.24,11.99,1914,0.00,5.00,-5.34,0,0.00,0.00,0
554.967,25.38,-11.49,0.13,0.00,0.00,3,11.50,4.21,11.99,1912,0.00,5.00,-5.34,0,0.00,0.00,0
555.037,25.38,-11.49,0.13,0.00,0.00,3,11.50,4.16,11.99,1900,0.00,5.00,-5.34,0,0.00,0.00,0
555.101,25.38,-11.51,0.13,0.00,0.00,3,11.50,4.18,11.99,1902,0.00,5.00,-5.34,0,0.00,0.00,0
555.175,24.46,-11.52,0.13,0.00,0.00,3,11.50,4.16,11.99,1892,0.00,5.00,-5.34,0,0.00,0.00,0
555.256,23.54,-11.54,0.13,0.00,0.00,3,11.50,4.13,11.99,1877,0.00,5.00,-5.34,0,0.00,0.00,0
555.333,23.43,-11.54,0.13,0.00,0.00,3,11.50,4.16,11.99,1867,0.00,5.00,-5.34,0,0.00,0.00,0
555.401,24.00,-11.54,0.13,0.00,0.00,3,11.50,4.13,11.99,1858,0.00,5.00,-5.34,0,0.00,0.00,0
555.479,24.12,-11.54,0.13,0.00,0.00,3,11.50,4.13,11.99,1861,0.00,5.00,-5.34,0,0.00,0.00,0
555.541,23.77,-11.56,0.13,0.00,0.00,3,11.50,4.13,11.99,1844,0.00,5.00,-5.34,0,0.00,0.00,0
555.617,23.66,-11.56,0.13,0.00,0.00,3,11.50,4.18,11.99,1834,0.00,5.00,-5.34,0,0.00,0.00,0
555.702,23.54,-11.51,0.14,0.00,0.00,3,11.50,4.35,11.99,1823,0.00,5.00,-5.34,2,0.00,0.00,0
555.770,23.66,-11.41,0.14,0.00,0.00,3,13.00,5.15,14.80,1826,0.00,5.00,-5.34,2,0.00,0.00,0
555.846,23.66,-11.18,0.16,0.00,0.00,3,17.50,6.06,21.13,1816,0.00,5.00,-5.34,2,0.00,0.00,0
555.913,23.66,-10.94,0.19,0.00,0.00,3,22.50,6.48,26.05,1814,0.00,5.00,-5.34,2,0.00,0.00,0
555.986,23.66,-10.85,0.20,0.00,0.00,3,27.50,6.72,31.33,1827,0.00,5.00,-5.34,3,0.00,0.00,0
556.063,23.31,-10.83,0.22,0.00,0.00,3,30.50,7.11,30.98,1791,0.00,5.00,-5.34,3,0.00,0.00,0
556.132,23.66,-10.79,0.23,0.00,0.00,3,30.00,7.27,31.33,1798,0.00,5.00,-5.34,5,0.00,0.00,0
556.198,23.08,-10.52,0.25,0.00,0.00,3,30.50,7.97,31.68,1793,0.00,5.00,-5.34,5,0.00,0.00,0
556.282,17.11,-9.94,0.30,0.00,0.00,3,16.50,11.22,32.73,1828,0.00,5.00,-5.34,7,0.00,0.00,0
556.349,15.73,-9.49,0.34,0.00,0.00,3,32.50,12.93,33.44,1796,0.00,5.00,-5.34,7,0.00,0.00,0
556.427,14.47,-8.78,0.40,0.00,0.00,3,33.00,14.13,34.14,1786,0.00,5.00,-5.34,8,0.00,0.00,0
556.503,14.47,-8.33,0.43,0.00,0.00,3,34.00,14.85,35.55,1817,0.00,5.00,-5.34,9,0.00,0.00,0
556.567,14.59,-7.75,0.48,0.00,0.00,3,35.00,16.01,36.25,1810,0.00,4.72,-5.34,9,0.00,0.00,0
556.645,14.59,-7.37,0.51,0.00,0.00,3,35.50,16.65,36.60,1807,0.00,3.64,-5.34,10,0.00,0.00,0
556.723,14.59,-7.02,0.54,0.00,0.00,3,35.50,17.31,35.90,1819,0.00,1.93,-5.34,10,0.00,0.00,0
556.788,14.47,-6.56,0.58,0.00,0.00,3,35.00,18.86,35.90,1832,0.00,1.70,-5.24,11,0.00,0.00,0
556.862,14.13,-6.15,0.61,0.00,0.00,3,34.50,22.44,35.55,1826,0.00,2.99,-3.94,13,0.00,1.33,0
556.942,14.13,-5.09,0.70,0.00,0.00,3,34.00,24.87,34.84,1848,0.00,1.76,-3.77,13,1.18,1.94,0
557.009,14.47,-4.51,0.75,0.00,0.00,3,32.50,25.10,34.14,1840,0.00,1.21,-3.69,13,2.35,2.25,0
557.090,14.24,-4.12,0.79,0.00,0.00,3,32.00,25.23,33.79,1845,0.00,0.86,-3.62,16,2.35,2.55,0
557.147,13.44,-3.44,0.83,0.00,0.00,3,32.00,28.66,32.73,1867,0.00,1.61,-2.49,16,4.31,6.13,0
557.230,13.09,-2.94,0.88,0.00,0.00,3,31.50,29.01,32.03,1872,0.00,1.04,-2.36,16,5.10,7.43,0
557.297,13.21,-2.77,0.90,0.00,-1.05,3,31.00,28.94,32.03,1883,0.00,0.60,-2.34,16,5.88,7.43,0
557.371,13.67,-2.65,0.91,0.00,-1.05,3,30.50,28.86,32.03,1886,0.00,0.50,-2.26,16,6.67,7.74,0
557.456,13.55,-2.55,0.91,0.00,-1.05,3,30.50,29.29,32.03,1914,0.00,0.46,-2.24,16,7.06,7.74,0
557.514,13.90,-2.53,0.91,0.00,-1.05,3,30.50,29.81,32.03,1922,0.00,0.53,-2.15,16,7.45,8.05,0
557.597,14.24,-2.36,0.92,0.00,-1.05,3,30.50,29.90,32.03,1925,0.00,0.43,-2.07,16,8.24,8.35,0
557.660,14.24,-2.30,0.93,0.00,-1.05,3,30.50,30.32,32.03,1956,0.00,0.53,-1.97,17,8.63,8.66,0
557.734,14.13,-2.19,0.94,0.00,-1.05,3,31.00,31.07,32.03,1958,0.00,0.46,-1.88,17,9.02,8.57,0
557.807,14.24,-2.07,0.95,0.00,-1.05,3,31.50,31.60,32.03,1980,0.00,0.60,-1.70,17,9.41,9.57,0
557.894,14.36,-1.97,0.95,0.00,-1.05,3,32.00,31.68,32.38,1988,0.00,0.46,-1.60,17,9.41,9.88,0
557.957,14.24,-1.88,0.96,0.00,-1.05,3,31.50,31.90,32.38,1985,0.00,0.43,-1.59,17,9.80,9.88,0
558.026,14.24,-1.88,0.96,0.00,-1.05,3,32.00,32.10,32.38,2002,0.00,0.40,-1.59,17,9.80,9.88,0
558.113,13.90,-1.80,0.96,0.00,-1.05,3,32.00,32.63,32.38,2051,0.00,0.36,-1.55,17,9.80,9.88,0
558.175,14.36,-1.78,0.96,0.00,-1.05,3,32.00,32.96,32.38,2037,0.00,0.36,-1.53,17,9.80,9.88,0
558.248,14.47,-1.72,0.97,0.00,-1.05,3,32.00,33.05,32.38,2058,0.00,0.40,-1.45,17,10.20,10.18,0
558.326,14.36,-1.68,0.97,0.00,-1.05,3,32.00,33.84,32.38,2077,0.00,0.40,-1.43,17,10.20,10.18,0
558.392,14.36,-1.64,0.97,0.00,-1.05,3,32.00,33.61,32.38,2083,0.00,0.00,-1.43,17,10.20,10.18,0
558.464,14.36,-1.60,0.97,0.00,-1.05,3,32.00,33.96,32.38,2088,0.00,0.00,-1.33,18,10.20,10.49,0
558.537,14.36,-1.57,0.97,0.00,-1.05,3,32.00,34.07,32.38,2088,0.00,0.36,-1.30,18,10.59,10.49,0
558.624,14.36,-1.55,0.97,0.00,-1.05,3,32.00,34.18,32.38,2126,0.00,0.53,-1.20,18,10.59,10.79,0
558.687,14.59,-1.51,0.98,0.00,-1.05,3,32.00,34.99,32.38,2140,0.00,0.46,-1.20,18,10.59,10.79,0
558.765,14.47,-1.51,0.98,0.00,-1.05,3,32.00,35.80,32.38,2170,0.00,0.63,-1.06,18,10.59,11.10,0
558.833,14.47,-1.41,0.98,0.00,-1.05,3,32.00,35.88,32.38,2162,0.00,0.66,-0.99,18,11.37,11.40,0
558.917,14.47,-1.35,0.99,0.00,-1.05,3,32.50,36.35,32.38,2181,0.00,0.73,-0.89,18,11.76,11.71,0
558.986,14.47,-1.31,0.99,0.00,-1.05,3,32.50,36.45,32.38,2196,0.00,0.86,-0.77,18,12.16,12.01,0
559.052,14.59,-1.30,1.00,0.00,-1.05,3,32.50,36.67,32.38,2208,0.00,0.83,-0.77,18,12.16,12.01,0
559.129,14.59,-1.22,1.01,0.00,-1.05,3,32.50,37.36,31.68,2220,0.00,0.77,-0.66,18,12.16,12.32,0
559.197,14.47,-1.20,1.01,0.00,-1.05,3,32.00,37.57,31.68,2227,0.00,1.02,-0.56,19,12.16,12.62,0
559.272,14.47,-1.06,1.01,0.00,-1.05,3,32.00,38.27,30.62,2246,0.00,1.11,-0.37,19,12.55,13.23,0
559.345,14.59,-1.04,1.02,0.00,-1.05,3,31.50,36.77,29.57,2268,0.00,1.53,0.08,20,13.33,14.76,0
559.434,14.59,-0.77,1.04,0.00,-1.05,3,29.50,40.89,27.11,2276,0.00,1.68,0.52,21,14.90,16.29,0
559.493,14.59,-0.44,1.07,0.00,-1.05,3,28.50,42.45,24.30,2291,0.00,1.80,0.91,22,18.04,19.03,0
559.562,14.59,-0.08,1.10,0.00,-1.05,3,26.00,43.59,21.13,2307,0.00,1.70,1.14,23,19.61,20.69,0
559.650,14.70,0.14,1.12,0.00,-1.05,3,25.00,43.96,20.08,2336,0.00,1.68,1.31,24,21.57,22.06,0
559.713,14.36,0.39,1.14,0.00,-1.05,3,24.00,44.87,18.32,2312,0.00,1.57,1.45,24,23.14,23.13,0
559.792,14.36,0.54,1.16,0.00,-1.05,3,22.50,45.85,17.27,2361,0.00,1.57,1.72,24,23.92,24.77,0
559.860,14.59,0.77,1.17,0.00,-1.05,3,22.50,46.40,16.91,2346,0.00,1.61,2.01,25,24.71,25.94,0
559.933,14.59,0.93,1.19,0.00,-1.05,3,22.50,48.49,16.21,2365,0.00,1.34,1.95,25,25.88,25.66,0
560.000,14.36,1.14,1.21,0.00,-1.05,3,21.50,49.32,15.86,2410,0.00,1.55,2.24,25,25.49,26.20,0
560.079,14.36,1.28,1.23,0.00,-1.05,3,21.00,51.03,15.51,2418,0.00,1.44,2.34,26,26.27,26.20,0
560.146,14.24,1.47,1.25,0.00,-1.05,3,20.50,51.65,15.16,2427,0.00,1.36,2.42,26,26.27,26.29,0
560.223,14.24,1.60,1.27,0.00,-1.05,3,20.00,52.17,14.45,2448,0.00,1.40,2.55,26,26.27,26.50,0
560.296,14.47,1.76,1.28,0.00,-1.05,3,20.00,53.38,14.45,2476,0.00,1.32,2.67,26,26.67,26.80,0
560.373,14.13,1.91,1.30,0.00,-1.05,3,19.50,54.58,13.75,2478,0.00,1.25,2.77,26,26.67,26.88,0
560.451,14.47,2.09,1.32,0.00,-1.05,3,19.00,55.27,13.75,2474,0.00,1.19,2.96,26,26.67,27.34,0
560.518,14.59,2.17,1.33,0.00,-1.05,3,19.00,55.96,13.40,2530,0.00,1.06,2.92,26,27.45,27.12,0
560.596,14.24,2.38,1.35,0.00,-1.05,3,19.00,57.51,13.05,2540,0.00,1.04,3.06,26,27.06,27.43,0
560.665,14.36,2.48,1.37,0.00,-1.05,3,18.50,59.75,12.70,2544,0.00,0.86,3.07,26,27.45,27.47,0
560.738,14.24,2.69,1.39,0.00,-1.05,3,18.00,59.23,12.70,2555,0.00,0.80,3.19,26,27.45,27.59,0
560.816,14.24,2.71,1.39,0.00,0.00,3,19.00,61.09,12.70,2620,0.00,1.17,3.48,26,28.24,28.25,0
560.878,13.67,2.94,1.41,0.00,0.00,3,19.00,62.10,12.34,2600,0.00,0.56,3.29,26,27.84,27.38,0
560.966,13.90,3.04,1.43,0.00,0.00,3,19.00,62.77,11.99,2632,0.00,0.86,3.54,27,28.24,28.07,0
561.026,13.32,3.23,1.44,0.00,0.00,3,19.00,63.61,11.99,2602,0.00,0.46,3.79,27,27.84,28.78,0
561.098,13.55,3.29,1.44,0.00,0.00,3,19.00,64.11,11.99,2672,0.00,0.63,3.77,27,28.63,28.71,0
561.182,12.98,3.50,1.46,0.00,0.00,3,19.00,65.62,11.99,2691,0.00,0.53,3.91,27,28.63,29.02,0
561.247,13.32,3.60,1.46,0.00,0.00,3,19.00,65.07,11.99,2726,0.00,0.77,4.12,27,29.02,29.52,0
561.325,12.98,3.75,1.48,0.00,0.00,3,18.50,68.29,11.64,2716,0.00,0.00,3.96,26,29.41,29.32,0
561.393,12.40,3.85,1.49,0.00,0.00,3,18.50,68.78,11.64,2755,0.00,0.00,3.98,26,29.41,29.74,0
561.470,12.52,3.89,1.50,0.00,0.00,3,18.50,69.92,11.29,2747,0.00,0.00,3.83,25,29.41,29.77,0
561.547,12.06,3.75,1.49,0.00,0.00,3,18.50,68.61,11.99,2786,0.00,-0.45,3.38,25,29.02,30.02,0
561.610,12.29,3.69,1.48,0.00,0.00,3,19.00,69.10,11.99,2795,0.00,-0.45,2.59,23,28.24,30.04,0
561.696,12.06,3.38,1.45,0.00,0.00,3,19.00,67.30,12.34,2797,0.00,-1.07,2.48,23,26.27,30.33,0
561.765,12.29,3.13,1.43,0.00,0.00,3,19.00,67.30,12.70,2838,0.00,-1.44,1.90,22,25.10,30.33,0
561.837,12.17,2.78,1.39,0.00,0.00,3,19.50,64.45,13.75,2896,0.00,-1.19,1.76,21,23.53,30.59,0
561.917,12.86,2.42,1.35,0.00,0.00,3,21.00,61.93,14.45,2890,0.00,-1.32,1.24,20,22.35,30.69,0
561.980,13.78,1.82,1.29,0.00,0.00,3,22.50,60.59,15.86,2922,0.00,-1.19,0.93,20,20.00,30.91,0
562.057,14.24,1.39,1.25,0.00,0.00,3,23.50,59.07,16.91,2906,0.00,-0.98,0.72,20,18.82,30.88,0
562.140,14.36,1.02,1.21,0.00,0.00,3,24.50,58.55,18.32,2927,0.00,-0.67,0.60,19,18.43,30.05,0
562.203,14.47,0.72,1.18,0.00,0.00,3,25.50,57.00,19.38,2943,0.00,-0.24,0.50,19,18.04,31.24,0
562.283,14.47,0.33,1.14,0.00,0.00,3,26.50,55.79,22.54,2970,0.00,-0.04,-0.14,18,18.04,31.43,0
562.346,14.59,-0.19,1.09,0.00,0.00,3,29.00,53.03,27.11,2998,0.00,0.00,-0.14,18,18.04,31.33,0
562.424,14.36,-0.60,1.05,0.00,0.00,3,31.50,52.21,30.62,3006,0.00,-0.45,-1.16,16,18.04,31.48,0
562.498,14.59,-1.51,0.98,0.00,0.00,3,33.50,51.11,34.84,3025,0.00,-0.48,-2.20,15,17.65,31.62,0
562.567,13.90,-2.69,0.88,0.00,0.00,3,34.00,37.34,35.90,3008,0.00,-0.52,-3.33,14,16.86,31.62,0
562.645,13.78,-3.79,0.77,0.00,0.00,3,35.50,35.52,37.30,3026,0.59,0.53,-3.44,14,17.65,31.62,0
562.717,14.47,-4.31,0.72,0.00,0.00,3,36.50,34.73,38.01,3056,0.00,1.11,-3.60,14,18.82,31.83,0
562.780,14.59,-4.76,0.68,0.00,0.00,3,37.00,33.37,38.36,3045,0.00,1.38,-3.71,13,20.00,31.67,0
562.866,14.70,-5.24,0.65,0.00,0.00,3,37.50,31.97,39.06,3032,0.00,1.40,-4.14,13,21.57,31.94,0
562.934,14.70,-5.61,0.62,0.00,0.00,3,38.00,31.35,39.41,3072,0.00,1.61,-4.29,13,23.14,31.89,0
563.007,14.47,-5.88,0.61,0.00,0.00,3,38.00,30.62,39.41,3045,0.00,1.95,-4.41,13,25.10,31.84,0
563.080,14.59,-6.07,0.59,0.00,0.00,3,38.00,29.30,39.77,3078,0.00,2.06,-4.54,13,27.06,31.97,0
563.147,14.59,-6.21,0.58,0.00,0.00,3,38.50,29.01,39.77,3072,0.00,2.06,-4.68,12,29.02,32.05,0
563.236,14.59,-6.48,0.56,0.00,0.00,3,39.00,27.90,40.12,3064,0.00,1.46,-5.43,11,31.76,31.88,0
563.298,14.36,-7.14,0.52,0.00,0.00,3,39.50,24.00,40.82,3076,0.00,1.40,-6.15,10,31.76,31.96,0
563.366,13.90,-7.54,0.47,0.00,0.00,3,39.50,22.82,40.47,3057,0.00,1.70,-6.23,10,31.76,31.84,0
563.444,14.24,-7.70,0.45,0.00,0.00,3,39.50,22.65,40.47,3080,0.00,1.91,-6.23,10,31.76,31.06,0
563.517,14.70,-7.89,0.44,0.00,0.00,3,39.50,22.49,40.47,3090,0.00,1.89,-6.38,9,32.16,31.86,0
563.596,14.93,-8.20,0.42,0.00,0.00,3,39.50,20.92,40.12,3061,0.00,3.04,-6.38,8,31.76,31.87,0
563.659,14.81,-8.66,0.38,0.00,0.00,3,39.00,18.95,40.12,3086,0.00,4.16,-6.42,7,31.76,31.97,0
563.744,14.59,-9.11,0.34,0.00,0.00,3,39.00,15.68,39.77,3054,0.00,5.00,-6.38,7,31.76,31.81,0
563.810,14.01,-9.40,0.32,0.00,0.00,3,39.00,15.43,39.77,3051,0.00,5.00,-6.36,7,31.76,31.79,0
563.877,14.13,-9.57,0.31,0.00,0.00,3,39.00,15.23,39.77,3060,0.00,5.00,-6.38,7,31.76,31.85,0
563.953,14.59,-9.61,0.30,0.00,0.00,3,39.00,15.24,39.77,3044,0.00,5.00,-6.36,7,31.76,31.74,0
564.025,14.70,-9.67,0.30,0.00,0.00,3,39.00,14.99,39.77,3066,0.00,5.00,-6.40,7,31.76,31.84,0
564.103,14.81,-9.71,0.30,0.00,0.00,3,39.00,15.16,39.41,3057,0.00,5.00,-6.38,7,31.76,31.62,0
564.176,14.81,-9.71,0.30,0.00,0.00,3,38.50,15.01,39.77,3025,0.00,5.00,-6.34,7,31.76,31.70,0
564.254,14.70,-9.69,0.30,0.00,0.00,3,38.50,14.91,39.77,3062,0.00,5.00,-6.36,7,31.76,31.80,0
564.329,14.70,-9.71,0.30,0.00,0.00,3,39.00,12.99,39.41,3018,0.00,5.00,-6.30,7,31.76,31.57,0
564.394,14.59,-9.69,0.30,0.00,0.00,3,38.50,15.77,39.77,3044,0.00,5.00,-6.32,7,31.37,31.59,0
564.468,14.59,-9.59,0.31,0.00,0.00,3,39.00,15.99,39.77,3038,0.00,5.00,-6.34,8,31.37,31.70,0
564.544,14.47,-9.34,0.32,0.00,0.00,3,39.00,17.85,39.77,3018,0.00,5.00,-6.30,9,31.37,31.57,0
564.609,14.47,-8.97,0.36,0.00,0.00,3,39.00,19.40,39.77,3010,0.00,4.86,-6.28,11,31.37,31.51,0
564.695,14.81,-8.49,0.40,0.00,0.00,3,39.00,22.33,40.12,3042,0.00,5.00,-5.51,12,31.76,31.80,0
564.763,14.70,-7.73,0.47,0.00,0.00,3,39.50,25.54,40.47,3031,0.00,5.00,-4.72,13,31.76,31.66,0
564.828,14.70,-7.33,0.51,0.00,0.00,3,39.50,26.96,40.47,3031,0.00,4.77,-4.49,13,31.76,31.66,0
564.914,14.01,-7.04,0.53,0.00,0.00,3,39.50,27.57,40.12,3031,0.00,4.77,-4.29,13,31.76,31.82,0
564.980,13.78,-6.83,0.55,0.00,0.00,3,39.00,29.61,39.77,3022,0.00,5.00,-3.67,14,31.76,31.59,0
565.047,14.47,-6.46,0.58,0.00,0.00,3,39.00,31.71,39.77,3055,0.00,5.00,-3.36,15,31.37,31.82,0
565.135,14.59,-6.07,0.61,0.00,0.00,3,38.00,32.35,39.41,3052,0.00,5.00,-3.02,15,31.76,31.80,0
565.198,14.47,-5.57,0.65,0.00,0.00,3,38.00,35.14,38.71,3031,0.00,5.00,-1.88,17,31.76,31.66,0
565.273,14.59,-4.80,0.71,0.00,0.00,3,36.50,38.60,37.66,3080,0.00,5.00,-1.10,18,31.76,31.85,0
565.345,14.70,-4.22,0.76,0.00,0.00,3,36.00,40.14,36.95,3060,0.00,5.00,-0.39,19,31.76,31.85,0
565.421,14.59,-3.56,0.81,0.00,0.00,3,35.50,43.21,35.90,3060,0.00,5.00,1.31,21,31.76,32.06,0
565.497,14.36,-3.04,0.86,0.00,0.00,3,34.50,45.21,35.20,3090,0.00,5.00,1.93,22,32.16,32.14,0
565.559,14.36,-2.46,0.91,0.00,0.00,3,34.00,47.87,34.84,3082,0.00,5.00,2.82,23,32.16,32.01,0
565.646,14.36,-1.90,0.95,0.00,0.00,3,35.00,48.96,34.49,3128,0.00,5.00,3.52,24,32.16,32.32,0
565.713,14.47,-1.35,1.00,0.00,0.00,3,35.50,55.05,32.73,3108,0.00,5.00,4.31,25,32.16,32.21,0
565.780,14.36,-0.89,1.05,0.00,0.00,3,33.00,56.85,28.87,3151,0.00,5.00,4.41,25,32.55,32.54,0
565.868,14.13,-0.64,1.08,0.00,0.00,3,32.00,58.69,26.05,3146,0.00,5.00,4.41,25,32.55,32.64,0
565.934,14.24,-0.35,1.11,0.00,0.00,3,29.50,60.16,23.59,3172,0.00,5.00,4.41,25,32.55,32.81,0
566.003,14.13,-0.08,1.14,0.00,0.00,3,28.50,60.95,21.13,3166,0.00,5.00,4.41,25,32.94,32.71,0
566.082,14.13,0.12,1.16,0.00,0.00,3,27.50,62.43,20.43,3202,0.00,5.00,4.62,25,32.55,33.10,0
566.144,14.13,0.46,1.18,0.00,0.00,3,27.00,64.45,19.38,3205,0.00,5.00,4.72,26,32.94,32.97,0
566.233,14.47,0.75,1.21,0.00,0.00,3,26.00,65.07,18.32,3230,0.00,5.00,4.81,26,32.94,33.30,0
566.299,14.36,1.12,1.24,0.00,0.00,3,24.50,68.45,17.62,3254,0.00,5.00,4.81,26,33.33,33.15,0
566.367,14.36,1.43,1.26,0.00,0.00,3,23.50,70.41,16.91,3264,0.00,5.00,4.81,26,32.94,33.37,0
566.445,14.47,1.68,1.29,0.00,0.00,3,23.50,71.39,16.21,3301,0.00,5.00,4.81,22,33.73,33.59,0
566.518,14.36,1.02,1.27,0.00,0.00,3,23.50,66.80,19.02,3286,0.00,0.00,1.31,18,33.33,33.32,0
566.592,13.44,-0.62,1.09,0.00,0.00,3,28.50,53.89,32.03,3307,-0.93,-0.93,-0.99,16,31.37,33.43,0
566.660,12.75,-2.24,0.92,0.00,0.00,3,36.00,45.48,35.55,3328,0.00,-1.02,-3.50,14,30.59,33.32,0
566.739,14.47,-3.67,0.79,0.00,0.00,3,34.50,40.32,37.30,3288,0.00,0.00,-4.43,13,29.80,33.68,0
566.819,14.93,-4.83,0.68,0.00,0.00,3,36.50,34.44,39.06,3318,0.85,0.83,-4.64,13,29.80,33.50,0
566.885,14.70,-5.65,0.60,0.00,0.00,3,38.00,30.72,40.12,3335,0.00,1.21,-4.91,13,31.76,33.71,0
566.963,15.16,-6.11,0.56,0.00,0.00,3,39.50,30.20,40.82,3357,0.00,1.70,-4.91,13,32.94,33.73,0
567.025,15.39,-6.38,0.54,0.00,0.00,3,40.00,29.28,41.17,3330,0.00,1.84,-4.99,13,33.73,33.57,0
567.098,15.27,-6.65,0.53,0.00,0.00,3,40.00,28.79,41.17,3335,0.00,1.93,-5.16,12,33.73,33.77,0
567.175,14.93,-6.85,0.51,0.00,0.00,3,40.50,27.85,41.52,3357,0.00,1.99,-5.28,12,33.73,33.68,0
567.252,14.70,-7.08,0.50,0.00,0.00,3,40.50,27.54,41.88,3348,0.00,2.20,-5.55,12,33.73,33.81,0
567.315,14.47,-7.33,0.48,0.00,0.00,3,41.00,26.62,41.52,3348,0.00,2.25,-6.28,11,33.73,33.79,0
567.403,14.59,-7.75,0.45,0.00,0.00,3,40.50,25.09,41.52,3366,0.00,1.42,-6.86,10,33.73,33.64,0
