Time (sec),AF Correction 1 (%),AF Learning 1 (%),AF Sens 1 Ratio (AFR),Accel. Position (%),Boost (PSI),Calculated Load (g/rev),Coolant Temp (° F),Dyn. Adv. Mult (DAM),Feedback Knock (°),Fine Knock Learn (°),Ignition Timing (°),Inj. Duty Cycle (%),Intake Temp (° F),MAF (g/s),MAF Volt. (V),RPM (RPM),TD Boost Error (PSI),TGV Map Ratio (mult),Target Boost (PSI),Throttle Pos. (%),Wastegate Duty (%),AP Info:[AP3-SUB-004 v1.7.3.0-14227][2017 USDM WRX STI COBB Custom Features][Reflash: Stage1 93 v342 Boost Select.ptm - Realtime: Stage1 93 v342 Boost Select.ptm]
439.437,0.00,-7.81,15.85,3.5,-10.53,0.25,183,1.000,0.00,0.00,40.00,4.63,66,12.06,1.82,2712,5.67,1.000,-5.07,10,0.00,0
439.548,-0.78,-7.81,14.36,5.1,-10.26,0.29,183,1.000,0.00,0.00,49.50,4.96,66,15.82,1.94,2939,5.49,1.000,-4.97,11,0.00,0
439.652,-0.78,-7.81,14.47,5.5,-9.98,0.35,183,1.000,0.00,0.00,49.50,5.58,66,18.55,2.00,2927,5.15,1.000,-4.91,11,0.00,0
439.756,3.91,-7.03,15.62,5.5,-9.75,0.38,183,1.000,0.00,0.00,49.50,6.23,66,18.07,2.00,2920,5.05,1.000,-4.93,11,0.00,0
439.865,6.25,-7.03,15.62,5.9,-9.73,0.39,183,1.000,0.00,0.00,49.50,6.19,66,20.33,1.98,2878,4.99,1.000,-4.93,11,0.00,0
439.969,3.91,-7.03,14.47,5.9,-9.71,0.39,183,1.000,0.00,0.00,49.50,6.21,66,18.05,1.98,2894,5.03,1.000,-4.93,11,0.00,0
440.073,2.34,-7.03,14.13,5.9,-9.74,0.39,183,1.000,0.00,0.00,49.50,6.21,66,18.69,2.00,2912,5.04,1.000,-4.93,11,0.00,0
440.180,1.56,-7.03,14.13,6.7,-9.64,0.40,183,1.000,0.00,0.00,49.00,6.21,66,18.17,2.08,2932,4.84,1.000,-4.93,13,0.00,0
440.294,0.78,-6.25,14.24,8.2,-9.20,0.45,183,1.000,0.00,0.00,49.00,6.88,66,23.49,2.16,2952,4.28,1.000,-4.93,15,0.00,0
440.401,3.12,-6.25,14.93,9.8,-8.51,0.52,183,1.000,0.00,0.00,48.50,8.24,66,29.81,2.30,2952,3.69,1.000,-4.93,17,0.00,0
440.506,5.47,-6.25,15.27,10.2,-7.47,0.64,183,1.000,0.00,0.00,48.00,9.57,66,34.98,2.40,2974,2.45,1.000,-4.93,18,0.00,0
440.606,7.81,-6.25,15.39,11.0,-6.67,0.71,183,1.000,0.00,0.00,47.50,10.21,66,36.55,2.46,3015,1.73,1.000,-4.93,18,0.00,0
440.719,8.59,-6.25,14.93,11.4,-6.17,0.75,183,1.000,0.00,0.00,46.00,11.05,66,38.27,2.48,3030,1.44,0.968,-4.93,19,0.00,0
440.820,7.81,-3.91,14.24,11.4,-5.87,0.78,183,1.000,0.00,0.00,45.50,11.78,66,38.88,2.48,3093,1.09,0.856,-4.93,19,0.00,0
440.928,5.47,-3.91,13.67,11.4,-5.81,0.78,183,1.000,0.00,0.00,46.00,11.27,66,37.64,2.48,3088,1.23,0.752,-4.93,18,0.00,0
441.034,2.34,-3.91,13.44,11.0,-6.10,0.75,183,1.000,0.00,0.00,46.50,10.69,66,37.28,2.46,3156,1.39,0.648,-4.93,18,0.00,0
441.139,0.00,-3.91,13.78,9.8,-6.39,0.72,183,1.000,0.00,0.00,47.00,10.84,66,35.16,2.42,3154,1.78,0.544,-4.93,16,0.00,0
441.253,-1.56,-3.91,13.90,10.2,-6.80,0.68,183,1.000,0.00,0.00,48.00,10.20,66,35.09,2.42,3216,2.17,0.572,-4.93,17,0.00,0
441.354,-2.34,-3.91,14.13,10.2,-6.90,0.68,183,1.000,0.00,0.00,48.50,10.30,66,36.19,2.44,3246,2.17,0.832,-4.93,17,0.00,0
441.464,-1.56,-3.91,14.59,9.8,-6.88,0.68,183,1.000,0.00,0.00,48.00,10.46,66,36.56,2.44,3250,2.12,1.000,-4.93,17,0.00,0
441.566,-1.56,-3.91,14.70,9.0,-6.82,0.67,183,1.000,0.00,0.00,47.50,10.57,66,35.57,2.42,3283,2.17,1.000,-4.93,14,0.00,0
441.678,-1.56,-3.91,14.59,0.0,-7.36,0.58,183,1.000,0.00,0.00,49.00,8.48,66,24.38,2.16,3290,2.85,1.000,-4.95,8,0.00,0
441.780,-4.69,-3.91,13.78,0.0,-9.33,0.38,183,1.000,0.00,0.00,39.00,5.66,66,12.12,1.78,3318,5.10,1.000,-4.95,7,0.00,0
441.891,-5.47,-4.69,13.44,0.0,-10.64,0.25,183,1.000,0.00,0.00,36.00,0.00,66,10.36,1.70,3294,6.12,1.000,-4.95,7,0.00,0
441.999,0.00,-4.69,13.55,0.0,-10.87,0.20,183,1.000,0.00,0.00,33.50,0.00,66,9.38,1.66,3208,6.12,1.000,-4.95,7,0.00,0
442.110,0.00,-4.69,13.90,0.0,-10.76,0.19,183,1.000,0.00,0.00,30.50,0.00,66,10.05,1.68,3072,6.04,1.000,-4.95,7,0.00,0
442.215,0.00,-4.69,15.16,0.0,-10.70,0.20,183,1.000,0.00,0.00,28.00,0.00,66,9.33,1.66,2966,5.95,1.000,-4.95,7,0.00,0
442.315,0.00,-4.69,16.88,0.0,-10.58,0.19,183,1.000,0.00,0.00,25.50,0.00,66,8.40,1.62,2842,5.83,1.000,-4.95,6,0.00,0
442.425,0.00,-4.69,18.49,0.0,-10.48,0.19,183,1.000,0.00,0.00,22.50,0.00,66,8.23,1.60,2702,5.73,1.000,-4.95,6,0.00,0
442.535,0.00,-5.47,20.33,0.0,-10.37,0.20,183,1.000,0.00,0.00,20.00,0.00,66,8.06,1.60,2536,5.39,1.000,-5.09,6,0.00,0
442.635,0.00,-5.47,20.33,0.0,-10.26,0.20,183,1.000,0.00,0.00,17.50,0.00,66,7.72,1.58,2332,5.24,1.000,-5.24,5,0.00,0
442.745,0.00,-5.47,20.33,0.0,-10.26,0.21,183,1.000,0.00,0.00,16.50,0.00,66,7.51,1.56,2163,5.39,1.000,-5.24,5,0.00,0
442.847,0.00,-5.47,20.33,0.0,-10.29,0.20,183,1.000,0.00,0.00,24.00,0.00,66,7.06,1.52,2231,5.40,1.000,-5.10,5,0.00,0
442.961,0.00,-5.47,20.33,0.0,-10.36,0.20,183,1.000,0.00,0.00,24.00,0.00,66,7.13,1.54,2284,5.40,1.000,-5.18,5,0.00,0
443.061,0.00,-7.81,20.33,0.0,-10.41,0.19,183,1.000,0.00,0.00,24.00,0.00,66,7.17,1.54,2262,5.47,1.000,-5.20,5,0.00,0
443.175,0.00,-7.81,20.33,0.0,-10.40,0.19,183,1.000,0.00,0.00,24.00,0.00,66,7.17,1.54,2276,5.46,1.000,-5.18,5,0.00,0
443.278,0.00,-7.81,20.33,0.0,-10.40,0.20,183,1.000,0.00,0.00,24.00,0.00,66,7.28,1.54,2280,5.43,1.000,-5.18,5,0.00,0
443.379,0.00,-7.81,20.33,0.0,-10.39,0.20,183,1.000,0.00,0.00,24.00,0.00,66,7.24,1.54,2268,5.47,1.000,-5.16,5,0.00,0
443.494,0.00,-7.81,20.33,0.0,-10.39,0.20,183,1.000,0.00,0.00,24.00,0.00,66,7.28,1.54,2266,5.45,1.000,-5.18,5,0.00,0
443.595,0.00,-7.81,20.33,0.0,-10.37,0.20,183,1.000,0.00,0.00,24.00,0.00,66,7.24,1.54,2261,5.44,1.000,-5.16,5,0.00,0
443.699,0.00,-7.81,20.33,0.0,-10.39,0.20,181,1.000,0.00,0.00,24.00,0.00,66,7.28,1.54,2255,5.47,1.000,-5.14,5,0.00,0
443.809,0.00,-7.81,20.33,0.0,-10.40,0.20,181,1.000,0.00,0.00,24.00,0.00,66,7.24,1.54,2240,5.48,1.000,-5.16,5,0.00,0
443.915,0.00,-7.81,20.33,0.0,-10.37,0.20,181,1.000,0.00,0.00,24.00,0.00,66,7.17,1.54,2204,5.47,1.000,-5.12,5,0.00,0
444.018,0.00,-7.81,20.33,0.0,-10.39,0.20,181,1.000,0.00,0.00,24.00,0.00,66,7.17,1.54,2179,5.52,1.000,-5.12,5,0.00,0
444.129,0.00,-7.81,20.33,0.0,-10.36,0.20,181,1.000,0.00,0.00,24.00,0.00,66,7.02,1.52,2150,5.55,1.000,-5.09,5,0.00,0
444.234,0.00,-7.81,20.33,0.0,-10.41,0.20,181,1.000,0.00,0.00,24.00,0.00,66,6.87,1.52,2124,5.55,0.984,-5.05,5,0.00,0
444.348,0.00,-7.81,20.33,0.0,-10.40,0.20,181,1.000,0.00,0.00,24.00,0.00,66,6.90,1.52,2113,5.56,0.872,-5.05,5,0.00,0
444.450,0.00,-7.81,20.33,0.0,-10.39,0.20,181,1.000,0.00,0.00,24.00,0.00,66,6.72,1.50,2078,5.61,0.768,-5.01,5,0.00,0
444.554,0.00,-7.81,20.33,0.0,-10.40,0.20,181,1.000,0.00,0.00,24.00,0.00,66,6.72,1.50,2038,5.64,0.664,-4.97,5,0.00,0
444.664,0.00,-7.81,20.33,0.0,-10.36,0.20,181,1.000,0.00,0.00,24.00,0.00,66,6.72,1.52,2019,5.63,0.552,-4.97,5,0.00,0
444.767,0.00,-7.81,20.33,0.0,-10.33,0.20,181,1.000,0.00,0.00,24.00,0.00,66,6.68,1.50,1972,5.57,0.448,-4.93,5,0.00,0
444.878,0.00,-7.81,20.33,0.0,-10.32,0.20,181,1.000,0.00,0.00,24.00,0.00,66,6.68,1.50,1960,5.52,0.344,-5.01,4,0.00,0
444.981,0.00,-7.81,20.33,0.0,-10.35,0.20,181,1.000,0.00,0.00,24.00,0.00,66,6.14,1.48,1905,5.50,0.232,-5.03,4,0.00,0
445.086,0.00,-7.81,20.33,0.0,-10.39,0.19,181,1.000,0.00,0.00,24.00,0.00,66,6.20,1.48,1890,5.50,0.128,-5.10,4,0.00,0
445.199,0.00,-7.81,20.33,0.0,-10.40,0.20,181,1.000,0.00,0.00,24.00,0.00,66,6.20,1.48,1859,5.43,0.024,-5.18,4,0.00,0
445.302,0.00,-7.81,20.33,0.0,-10.39,0.20,181,1.000,0.00,0.00,24.00,0.00,66,6.08,1.46,1804,5.34,0.000,-5.20,4,0.00,0
445.406,0.00,-7.81,20.33,0.0,-10.38,0.20,181,1.000,0.00,0.00,24.00,0.00,66,6.08,1.46,1781,5.28,0.000,-5.28,4,0.00,0
445.521,0.00,-7.81,20.33,0.0,-10.40,0.20,181,1.000,0.00,0.00,23.00,0.00,66,5.91,1.46,1744,5.25,0.000,-5.36,4,0.00,0
445.621,0.00,-7.81,20.33,0.0,-10.38,0.20,181,1.000,0.00,0.00,22.50,0.00,66,5.95,1.46,1733,5.22,0.000,-5.36,4,0.00,0
445.731,0.00,-7.81,20.33,0.0,-10.39,0.20,181,1.000,0.00,0.00,22.00,0.00,66,5.88,1.46,1704,5.15,0.000,-5.41,4,0.00,0
445.836,0.00,-7.81,20.33,0.0,-10.40,0.20,181,1.000,0.00,0.00,21.50,0.00,66,5.75,1.44,1675,5.15,0.000,-5.47,4,0.00,0
445.939,0.00,-7.81,20.33,0.0,-10.44,0.20,181,1.000,0.00,0.00,21.00,0.00,66,5.75,1.44,1649,5.12,0.000,-5.49,4,0.00,0
446.055,0.00,-7.81,20.33,0.0,-10.44,0.20,181,1.000,0.00,0.00,20.50,0.00,66,5.62,1.44,1611,5.08,0.000,-5.57,4,0.00,0
446.159,0.00,-7.81,20.33,0.0,-10.46,0.20,181,1.000,0.00,0.00,20.00,0.00,66,5.36,1.42,1589,5.08,0.000,-5.61,4,0.00,0
446.260,0.00,-7.03,20.33,0.0,-10.48,0.20,181,1.000,0.00,0.00,20.00,0.00,66,5.53,1.42,1560,5.14,0.000,-5.61,4,0.00,0
446.370,0.00,-7.03,20.33,0.0,-10.50,0.20,181,1.000,0.00,0.00,19.50,0.00,66,5.27,1.40,1551,5.21,0.000,-5.57,4,0.00,0
446.480,0.00,-7.03,20.33,0.0,-10.54,0.20,181,1.000,0.00,0.00,19.00,0.00,66,5.24,1.40,1523,5.26,0.000,-5.49,4,0.00,0
446.585,0.00,-7.03,20.33,0.0,-10.57,0.20,181,1.000,0.00,0.00,19.00,0.00,66,5.05,1.40,1488,5.36,0.000,-5.47,4,0.00,0
446.685,0.00,-6.25,20.33,0.0,-10.63,0.20,181,1.000,0.00,0.00,18.50,0.00,66,5.05,1.40,1474,5.44,0.000,-5.39,4,0.00,0
446.802,0.00,-6.25,20.33,0.0,-10.62,0.20,181,1.000,0.00,0.00,18.50,0.00,66,4.99,1.38,1436,5.48,0.000,-5.36,3,0.00,0
446.907,0.00,-6.25,20.33,0.0,-10.66,0.20,181,1.000,0.00,0.00,18.00,0.00,66,4.74,1.36,1416,5.57,0.000,-5.34,3,0.00,0
447.008,0.00,-6.25,20.33,0.0,-10.68,0.20,181,1.000,0.00,0.00,18.00,0.00,66,4.57,1.36,1376,5.67,0.000,-5.28,3,0.00,0
447.120,0.00,-6.25,20.33,0.0,-10.68,0.20,181,1.000,0.00,0.00,17.50,0.00,66,4.31,1.32,1284,5.74,0.000,-5.16,3,0.00,0
447.223,0.00,-6.25,20.33,0.0,-10.68,0.20,181,1.000,0.00,0.00,17.00,0.00,66,4.31,1.34,1165,5.99,0.000,-4.99,3,0.00,0
447.335,0.00,-5.47,20.33,0.0,-10.61,0.21,181,1.000,0.00,0.00,17.00,0.00,66,4.34,1.34,1034,6.24,0.000,-4.72,3,0.00,0
447.441,0.00,-5.47,20.33,0.0,-10.39,0.23,181,1.000,0.00,0.00,16.00,0.00,66,4.51,1.36,918,6.31,0.000,-4.29,4,0.00,0
447.544,0.00,-5.47,20.33,0.0,-10.10,0.26,181,1.000,0.00,0.00,16.00,1.56,68,4.48,1.34,810,6.35,0.000,-4.10,4,0.00,0
447.645,0.00,-3.12,20.33,0.0,-9.75,0.28,181,1.000,0.00,0.00,16.00,1.72,68,4.40,1.34,894,5.80,0.000,-3.91,4,0.00,0
447.751,0.00,-3.12,20.33,0.0,-9.74,0.28,181,1.000,0.00,0.00,16.00,1.88,68,4.34,1.32,978,5.71,0.000,-4.23,2,0.00,0
447.865,0.00,-3.12,20.33,0.0,-9.89,0.27,181,1.000,0.00,0.00,17.00,1.75,68,3.54,1.24,1024,5.81,0.000,-4.33,2,0.00,0
447.969,0.00,-3.12,20.33,0.0,-10.33,0.24,181,1.000,0.00,0.00,17.00,1.77,68,3.40,1.24,1036,6.20,0.000,-4.47,2,0.00,0
448.079,0.00,-3.12,20.33,0.0,-10.54,0.22,181,1.000,0.00,0.00,17.00,1.75,68,3.59,1.26,1029,6.27,0.000,-4.49,2,0.00,0
448.186,0.00,-3.12,20.33,0.0,-10.61,0.22,181,1.000,0.00,0.00,17.00,1.71,68,3.59,1.26,1003,6.41,0.000,-4.47,2,0.00,0
448.289,0.00,-3.12,18.95,0.0,-10.66,0.22,181,1.000,0.00,0.00,16.00,1.68,68,3.64,1.26,985,6.53,0.000,-4.41,2,0.00,0
448.399,0.00,-3.12,16.08,0.0,-10.66,0.22,181,1.000,0.00,0.00,16.00,1.66,68,3.54,1.26,973,6.56,0.000,-4.31,2,0.00,0
448.504,0.00,-3.12,14.13,0.0,-10.66,0.22,181,1.000,0.00,0.00,16.00,1.41,68,3.49,1.24,943,6.64,0.000,-4.27,2,0.00,0
448.605,-2.34,-3.12,13.44,0.0,-10.66,0.22,181,1.000,0.00,0.00,16.00,1.35,68,3.47,1.26,903,6.74,0.000,-4.20,2,0.00,0
448.719,-3.12,-3.12,13.32,0.0,-10.64,0.23,181,1.000,0.00,0.00,16.00,1.30,68,3.45,1.26,872,6.75,0.000,-4.08,2,0.00,0
448.823,-3.91,-3.12,13.32,0.0,-10.61,0.23,181,1.000,0.00,0.00,16.00,1.23,68,3.47,1.26,821,6.85,0.000,-4.04,2,0.00,0
448.932,-3.91,-3.12,13.55,0.0,-10.56,0.24,181,1.000,0.00,0.00,16.00,1.17,68,3.50,1.26,783,6.85,0.000,-3.89,2,0.00,0
449.035,-3.91,-3.12,13.78,0.0,-10.44,0.25,181,1.000,0.00,0.00,16.00,1.28,68,3.50,1.24,750,6.80,0.000,-3.85,3,0.00,0
449.146,-3.91,-3.12,14.01,0.0,-10.27,0.26,181,1.000,0.00,0.00,16.00,1.21,68,3.57,1.28,707,6.63,0.000,-3.85,3,0.00,0
449.248,-3.91,-3.12,14.24,0.0,-10.13,0.28,181,1.000,0.00,0.00,16.00,1.16,68,3.64,1.26,680,6.41,0.000,-3.85,3,0.00,0
449.351,-3.91,-3.12,14.47,0.0,-9.88,0.29,181,1.000,0.00,0.00,16.00,1.15,68,3.74,1.28,676,6.24,0.000,-3.85,3,0.00,0
449.465,-3.91,-3.12,14.70,0.0,-9.74,0.30,181,1.000,0.00,0.00,16.00,1.15,68,3.72,1.28,676,6.02,0.000,-3.85,3,0.00,0
449.568,-3.12,-3.12,14.93,0.0,-9.59,0.31,181,1.000,0.00,0.00,16.00,1.31,68,3.74,1.26,676,5.90,0.000,-3.85,3,0.00,0
449.678,-3.12,-3.12,15.04,0.0,-9.45,0.31,181,1.000,0.00,0.00,16.00,1.33,68,3.79,1.30,693,5.81,0.000,-3.85,3,0.00,0
449.784,-2.34,-3.12,15.27,0.0,-9.37,0.32,181,1.000,0.00,0.00,16.00,1.37,68,3.84,1.28,738,5.73,0.000,-3.85,3,0.00,0
449.884,-1.56,-3.12,15.39,0.0,-9.36,0.32,181,1.000,0.00,0.00,16.00,1.47,68,3.87,1.28,766,5.73,0.000,-3.85,3,0.00,0
449.994,-0.78,-3.12,15.50,0.0,-9.41,0.32,181,1.000,0.00,0.00,16.00,1.54,68,3.84,1.30,804,5.77,0.000,-3.85,3,0.00,0
450.099,-0.78,-3.12,15.50,0.0,-9.54,0.31,181,1.000,0.00,0.00,16.50,1.64,68,3.79,1.30,855,5.82,0.000,-3.93,3,0.00,0
450.204,0.00,-3.12,15.39,0.0,-9.68,0.29,181,1.000,0.00,0.00,16.50,1.49,68,3.59,1.26,874,5.92,0.000,-4.00,2,0.00,0
450.315,0.00,-3.12,15.27,0.0,-9.92,0.27,181,1.000,0.00,0.00,16.50,1.54,68,3.45,1.24,900,6.04,0.000,-4.10,3,0.00,0
450.418,0.00,-3.12,15.16,0.0,-10.12,0.26,181,1.000,0.00,0.00,16.50,1.56,68,3.54,1.26,913,6.24,0.000,-4.12,3,0.00,0
450.529,0.00,-3.12,15.04,0.0,-10.22,0.25,181,1.000,0.00,0.00,16.50,1.54,68,3.64,1.28,900,6.37,0.000,-4.12,3,0.00,0
450.634,0.00,-3.12,14.93,0.0,-10.29,0.25,181,1.000,0.00,0.00,16.50,1.49,68,3.64,1.28,876,6.47,0.000,-4.04,3,0.00,0
450.744,0.00,-3.12,14.70,0.0,-10.32,0.25,181,1.000,0.00,0.00,16.50,1.46,68,3.59,1.28,853,6.53,0.000,-4.00,3,0.00,0
450.846,0.00,-3.12,14.70,0.0,-10.30,0.25,181,1.000,0.00,0.00,16.50,1.42,68,3.52,1.26,831,6.58,0.000,-3.98,2,0.00,0
450.949,0.78,-3.12,14.81,0.0,-10.31,0.25,181,1.000,0.00,0.00,16.50,1.38,68,3.43,1.26,810,6.61,0.000,-3.91,3,0.00,0
451.064,0.78,-3.12,14.81,0.0,-10.27,0.26,181,1.000,0.00,0.00,16.50,1.37,68,3.50,1.26,800,6.62,0.000,-3.87,3,0.00,0
451.169,0.78,-3.12,14.81,0.0,-10.19,0.26,181,1.000,0.00,0.00,16.50,1.34,68,3.64,1.26,770,6.51,0.000,-3.85,3,0.00,0
451.272,0.78,-3.12,14.81,0.0,-10.10,0.27,181,1.000,0.00,0.00,16.50,1.31,68,3.62,1.26,770,6.47,0.000,-3.85,3,0.00,0
451.375,0.78,-3.12,14.81,0.0,-10.01,0.27,181,1.000,0.00,0.00,16.50,1.32,68,3.62,1.28,775,6.37,0.000,-3.85,3,0.00,0
451.485,0.78,-3.12,14.70,0.0,-9.96,0.28,181,1.000,0.00,0.00,16.50,1.31,68,3.45,1.26,765,6.32,0.000,-3.85,2,0.00,0
451.597,0.78,-3.12,14.59,0.0,-9.97,0.28,181,1.000,0.00,0.00,16.50,1.32,68,3.38,1.22,786,6.33,0.000,-3.85,3,0.00,0
451.699,0.78,-3.12,14.59,0.0,-9.99,0.27,181,1.000,0.00,0.00,16.50,1.34,68,3.45,1.24,787,6.34,0.000,-3.85,3,0.00,0
451.800,0.78,-3.12,14.59,0.0,-9.98,0.27,181,1.000,0.00,0.00,16.50,1.32,68,3.55,1.28,776,6.32,0.000,-3.85,3,0.00,0
451.914,0.78,-3.12,14.59,0.0,-9.93,0.27,181,1.000,0.00,0.00,16.50,1.34,68,3.62,1.28,783,6.30,0.000,-3.85,3,0.00,0
452.015,0.78,-3.12,14.47,0.0,-9.93,0.28,181,1.000,0.00,0.00,16.50,1.35,68,3.53,1.24,790,6.30,0.000,-3.85,2,0.00,0
452.126,0.78,-3.12,14.47,0.0,-9.97,0.27,181,1.000,0.00,0.00,16.50,1.35,68,3.43,1.22,805,6.34,0.000,-3.85,2,0.00,0
452.228,0.00,-3.12,14.47,0.0,-10.01,0.27,181,1.000,0.00,0.00,16.50,1.38,68,3.45,1.22,811,6.36,0.000,-3.85,2,0.00,0
452.338,0.00,-3.12,14.47,0.0,-10.03,0.27,181,1.000,0.00,0.00,16.50,1.38,68,3.45,1.24,810,6.37,0.000,-3.87,2,0.00,0
452.441,0.00,-3.12,14.47,0.0,-10.07,0.26,181,1.000,0.00,0.00,16.50,1.40,68,3.45,1.26,818,6.39,0.000,-3.91,3,0.00,0
452.551,0.00,-3.12,14.47,0.0,-10.08,0.26,181,1.000,0.00,0.00,15.00,1.36,68,3.48,1.26,798,6.41,0.000,-3.89,3,0.00,0
452.655,0.00,-3.12,14.36,0.0,-10.07,0.26,181,1.000,0.00,0.00,15.00,1.38,68,3.48,1.26,809,6.41,0.000,-3.87,3,0.00,0
452.759,0.00,-3.12,14.36,0.0,-10.07,0.26,181,1.000,0.00,0.00,15.00,1.35,68,3.43,1.24,794,6.39,0.000,-3.85,2,0.00,0
452.870,0.00,-3.12,14.47,0.0,-10.03,0.26,181,1.000,0.00,0.00,15.00,1.33,68,3.38,1.22,784,6.39,0.000,-3.85,2,0.00,0
452.975,0.00,-3.12,14.47,0.0,-10.06,0.26,181,1.000,0.00,0.00,15.50,1.34,68,3.36,1.24,788,6.43,0.000,-3.85,2,0.00,0
453.079,0.00,-3.12,14.47,0.0,-10.07,0.26,181,1.000,0.00,0.00,17.00,1.32,68,3.38,1.26,774,6.42,0.000,-3.85,2,0.00,0
453.185,0.00,-3.12,14.47,0.0,-10.06,0.27,181,1.000,0.00,0.00,18.00,1.30,68,3.45,1.26,762,6.41,0.000,-3.85,2,0.00,0
453.299,0.00,-3.12,14.47,0.0,-10.02,0.27,181,1.000,0.00,0.00,16.50,1.31,68,3.43,1.22,760,6.36,0.000,-3.85,2,0.00,0
453.398,0.00,-3.12,14.59,0.0,-9.98,0.27,181,1.000,0.00,0.00,16.00,1.31,68,3.41,1.26,766,6.33,0.000,-3.85,2,0.00,0
453.511,0.00,-3.12,14.59,0.0,-9.96,0.27,181,1.000,0.00,0.00,15.00,1.32,68,3.41,1.26,774,6.32,0.000,-3.85,2,0.00,0
453.615,0.00,-3.12,14.59,0.0,-9.95,0.27,181,1.000,0.00,0.00,15.00,1.32,68,3.43,1.24,764,6.31,0.000,-3.85,2,0.00,0
453.725,0.00,-3.12,14.59,0.0,-9.94,0.27,181,1.000,0.00,0.00,15.50,1.31,68,3.43,1.22,765,6.30,0.000,-3.85,2,0.00,0
453.826,0.00,-3.12,14.59,0.0,-9.96,0.27,181,1.000,0.00,0.00,15.00,1.31,68,3.53,1.26,767,7.95,0.000,-2.22,2,0.00,0
453.938,0.00,-3.12,14.59,0.0,-9.97,0.27,181,1.000,0.00,0.00,15.00,1.30,68,3.29,1.24,762,7.97,0.000,-2.22,2,0.00,0
454.041,0.00,-3.12,14.70,0.0,-9.97,0.27,181,1.000,0.00,0.00,15.50,1.31,68,3.38,1.22,764,7.95,0.000,-2.22,2,0.00,0
454.146,0.00,-3.12,14.70,0.0,-9.95,0.27,181,1.000,0.00,0.00,15.00,1.30,68,3.43,1.26,763,7.94,0.000,-2.22,2,0.00,0
454.250,0.00,-3.12,14.70,0.0,-9.94,0.27,181,1.000,0.00,0.00,15.00,1.29,68,3.43,1.26,756,7.92,0.000,-2.22,2,0.00,0
454.365,0.00,-3.12,14.70,0.0,-9.94,0.27,181,1.000,0.00,0.00,15.00,1.30,68,3.36,1.22,765,7.92,0.000,-2.22,2,0.00,0
454.465,0.00,-3.12,14.70,0.0,-9.94,0.27,181,1.000,0.00,0.00,13.00,1.30,68,3.38,1.24,760,7.92,0.000,-2.22,3,0.00,0
454.577,0.00,-3.12,14.70,0.0,-9.91,0.27,181,1.000,0.00,0.00,15.00,1.26,68,3.50,1.28,740,7.90,0.000,-2.22,3,0.00,0
454.680,0.00,-3.12,14.70,0.0,-9.88,0.28,181,1.000,0.00,0.00,14.50,1.27,68,3.64,1.26,740,7.80,0.000,-2.22,3,0.00,0
454.790,0.00,-3.12,14.70,0.0,-9.80,0.28,181,1.000,0.00,0.00,15.00,1.27,68,3.62,1.26,742,7.79,0.000,-2.22,3,0.00,0
454.898,0.00,-3.12,14.70,0.0,-9.74,0.29,181,1.000,0.00,0.00,13.50,1.29,68,3.60,1.28,754,7.73,0.000,-2.22,3,0.00,0
455.001,0.00,-3.12,14.70,0.0,-9.72,0.29,181,1.000,0.00,0.00,12.50,1.31,68,3.60,1.26,773,7.72,0.000,-2.22,3,0.00,0
455.106,0.78,-3.12,14.70,0.0,-9.74,0.29,181,1.000,0.00,0.00,12.00,1.32,68,3.55,1.24,773,7.73,0.000,-2.22,3,0.00,0
455.219,0.78,-3.12,14.70,0.0,-9.77,0.29,181,1.000,0.00,0.00,12.50,1.31,68,3.60,1.28,770,7.75,0.000,-2.22,3,0.00,0
455.323,0.78,-3.12,14.70,0.0,-9.77,0.29,181,1.000,0.00,0.00,11.50,1.34,68,3.55,1.26,787,7.78,0.000,-2.22,3,0.00,0
455.428,0.78,-3.12,14.70,0.0,-9.81,0.28,181,1.000,0.00,0.00,11.50,1.33,68,3.52,1.24,774,7.80,0.000,-2.22,3,0.00,0
455.529,0.78,-3.12,14.70,0.0,-9.81,0.28,181,1.000,0.00,0.00,12.00,1.32,68,3.52,1.24,774,7.80,0.000,-2.22,3,0.00,0
455.641,0.78,-3.12,14.70,0.0,-9.83,0.28,181,1.000,0.00,0.00,11.50,1.33,68,3.53,1.26,778,7.83,0.000,-2.22,3,0.00,0
455.746,0.78,-3.12,14.70,0.0,-9.84,0.28,181,1.000,0.00,0.00,12.00,1.31,68,3.43,1.26,770,7.83,0.000,-2.22,3,0.00,0
455.855,0.78,-3.12,14.59,0.0,-9.84,0.28,181,1.000,0.00,0.00,12.50,1.32,68,3.50,1.24,776,7.83,0.000,-2.22,3,0.00,0
455.957,0.78,-3.12,14.59,0.0,-9.85,0.28,181,1.000,0.00,0.00,11.50,1.32,68,3.55,1.24,776,7.85,0.000,-2.22,3,0.00,0
456.067,0.78,-3.12,14.59,0.0,-9.85,0.28,181,1.000,0.00,0.00,13.50,1.29,68,3.57,1.28,754,7.84,0.000,-2.22,3,0.00,0
456.175,0.78,-3.12,14.59,0.0,-9.85,0.28,181,1.000,0.00,0.00,12.50,1.32,68,3.53,1.26,773,7.83,0.000,-2.22,3,0.00,0
456.279,0.78,-3.12,14.59,0.0,-9.83,0.28,181,1.000,0.00,0.00,12.00,1.32,70,3.53,1.24,760,7.83,0.000,-2.22,3,0.00,0
