Time (sec),A/F Sens 1 Ratio (AFR),Boost (PSI),Calculated Load (g/rev),Feedback Knock (°),Fine Knock Learn (°),Gear Position (Gear),Ignition Timing (°),MAF (g/s),Primary Ign. (°),RPM (RPM),TD Burst (%),TD Continuous (%),Target Boost (PSI),Throttle Pos. (%),Wastegate Duty (%),Wastegate Max (%),AP Info:[AP3-SUB-001 v1.7.2.0-11034][USDM 2004 Impreza WRX][Reflash: EXPERIMENTAL-TP-cobb2.ptm - Realtime: EXPERIMENTAL-TP-cobb2.ptm]
1015.923,13.55,-8.45,0.43,0.00,0.00,1,19.00,12.17,33.79,1704,0.00,5.00,-5.34,6,0.00,0.00,0
1015.996,13.90,-8.45,0.43,0.00,0.00,1,21.50,12.14,33.44,1722,0.00,5.00,-5.34,6,0.00,0.00,0
1016.078,13.90,-8.47,0.43,0.00,0.00,1,23.00,12.26,33.44,1724,0.00,5.00,-5.34,6,0.00,0.00,0
1016.144,13.78,-8.47,0.43,0.00,0.00,1,24.50,12.22,33.44,1718,0.00,5.00,-5.34,6,0.00,0.00,0
1016.221,13.90,-8.51,0.43,0.00,0.00,1,25.50,12.28,33.44,1709,0.00,5.00,-5.34,6,0.00,0.00,0
1016.284,14.01,-8.45,0.43,0.00,0.00,1,27.00,12.35,33.44,1694,0.00,5.00,-5.34,6,0.00,0.00,0
1016.368,14.01,-8.43,0.43,0.00,0.00,1,28.50,12.25,33.09,1681,0.00,5.00,-5.34,6,0.00,0.00,0
1016.432,14.13,-8.39,0.43,0.00,0.00,1,29.50,12.21,33.09,1672,0.00,5.00,-5.34,6,0.00,0.00,0
1016.506,13.90,-8.37,0.44,0.00,0.00,1,30.50,12.28,33.09,1673,0.00,5.00,-5.34,6,0.00,0.00,0
1016.582,14.01,-8.30,0.44,0.00,0.00,1,32.00,12.25,32.73,1636,0.00,5.00,-5.34,6,0.00,0.00,0
1016.657,14.13,-8.24,0.44,0.00,0.00,1,32.00,12.37,32.73,1616,0.00,5.00,-5.34,6,0.00,0.00,0
1016.731,14.01,-8.16,0.45,0.00,0.00,1,32.00,12.16,32.38,1593,0.00,5.00,-5.34,6,0.00,0.00,0
1016.797,14.01,-8.08,0.45,0.00,0.00,1,32.00,12.12,32.03,1589,0.00,5.00,-5.34,6,0.00,0.00,0
1016.874,14.13,-7.95,0.46,0.00,0.00,1,31.50,12.24,32.03,1571,0.00,4.95,-5.34,6,0.00,0.00,0
1016.941,14.24,-7.91,0.46,0.00,0.00,1,32.00,12.25,32.73,1588,0.00,4.86,-5.34,6,0.00,0.00,0
1017.016,14.01,-8.01,0.45,0.00,0.00,1,32.50,12.15,33.44,1635,0.00,4.91,-5.34,6,0.00,0.00,0
1017.092,14.13,-8.16,0.45,0.00,0.00,1,33.00,12.34,33.79,1687,0.00,5.00,-5.34,6,0.00,0.00,0
1017.168,14.13,-8.22,0.44,0.00,0.00,1,33.00,12.35,33.79,1704,0.00,5.00,-5.34,6,0.00,0.00,0
1017.246,14.13,-8.31,0.44,0.00,0.00,1,33.00,12.42,34.14,1715,0.00,5.00,-5.34,6,0.00,0.00,0
1017.310,14.01,-8.39,0.44,0.00,0.00,1,34.00,12.55,34.84,1758,0.00,5.00,-5.34,8,0.00,0.00,0
1017.393,13.90,-8.18,0.44,0.00,0.00,1,34.50,15.07,35.55,1794,0.00,5.00,-5.34,9,0.00,0.00,0
1017.454,13.90,-7.37,0.49,0.00,0.00,1,36.00,17.90,36.95,1827,0.00,3.51,-5.34,11,0.00,0.00,0
1017.531,12.52,-6.54,0.56,0.00,0.00,1,36.50,19.72,36.95,1865,0.00,2.67,-5.01,11,0.00,0.00,0
1017.607,12.86,-5.94,0.60,0.00,0.00,1,36.50,20.96,36.95,1889,0.00,1.91,-4.80,11,0.00,0.00,0
1017.675,14.36,-5.43,0.64,0.00,0.00,1,36.00,21.68,37.30,1898,0.00,1.44,-4.45,12,0.00,0.00,0
1017.753,15.73,-5.12,0.66,0.00,0.00,1,32.00,22.51,37.30,2002,0.00,1.36,-4.25,12,0.00,0.00,0
1017.818,15.62,-4.97,0.67,0.00,0.00,1,31.50,23.24,37.30,2070,0.00,1.29,-4.18,13,0.00,0.11,0
1017.897,14.36,-4.87,0.68,0.00,0.00,1,31.00,24.11,36.95,2092,0.00,1.25,-4.16,13,0.00,0.11,0
1017.973,14.59,-4.85,0.68,0.00,0.00,1,31.50,24.42,37.30,2165,0.00,1.27,-4.14,13,0.00,0.11,0
1018.046,14.70,-4.93,0.67,0.00,0.00,1,31.50,24.63,37.30,2219,0.00,1.44,-4.04,13,0.39,0.42,0
1018.125,14.59,-5.05,0.67,0.00,0.00,1,31.50,25.24,37.30,2300,0.00,1.61,-4.00,13,0.39,0.42,0
1018.189,14.47,-5.20,0.67,0.00,0.00,1,31.50,25.75,37.30,2316,0.00,1.87,-3.91,13,1.57,1.18,0
1018.258,14.47,-5.26,0.66,0.00,0.00,1,31.00,25.85,37.66,2358,0.00,1.93,-3.79,13,3.53,6.21,0
1018.330,14.47,-5.36,0.66,0.00,0.00,1,31.50,26.07,37.66,2388,0.00,2.25,-3.77,13,5.88,10.67,0
1018.408,14.36,-5.49,0.65,0.00,0.00,1,31.50,26.58,38.01,2464,0.00,2.95,-3.75,13,8.24,13.32,0
1018.489,14.59,-5.57,0.65,0.00,0.00,1,32.00,27.09,38.01,2522,0.00,3.13,-3.75,13,11.37,14.07,0
1018.556,14.47,-5.72,0.64,0.00,0.00,1,32.00,27.52,38.36,2574,0.00,3.46,-3.73,13,14.12,17.05,0
1018.638,14.47,-5.96,0.63,0.00,0.00,1,32.50,23.59,39.06,2620,0.00,1.36,-5.39,7,16.86,19.43,0
1018.700,14.01,-7.56,0.52,0.00,0.00,1,33.50,15.68,39.41,2632,0.00,3.64,-5.47,7,21.57,21.45,0
1018.789,12.86,-8.60,0.42,0.00,0.00,1,38.50,15.24,38.71,2646,0.00,5.00,-5.45,7,20.78,20.99,0
1018.843,12.40,-9.05,0.37,0.00,0.00,1,38.00,14.92,38.71,2674,0.00,5.00,-5.51,7,22.75,22.63,0
1018.915,13.21,-9.32,0.35,0.00,0.00,1,38.00,14.87,38.71,2706,0.00,5.00,-5.53,7,24.71,22.77,0
1018.996,14.47,-9.48,0.34,0.00,0.00,1,38.00,14.66,38.36,2676,0.00,5.00,-5.45,7,22.75,20.93,0
1019.067,15.39,-9.53,0.34,0.00,0.00,1,38.00,14.72,38.01,2660,0.00,5.00,-5.38,5,20.78,18.98,0
1019.144,16.77,-9.90,0.32,0.00,0.00,1,37.50,13.30,38.36,2685,0.00,5.00,-5.55,4,18.82,23.35,0
1019.207,16.42,-10.60,0.26,0.00,0.00,1,38.00,9.42,38.36,2740,0.00,5.00,-5.67,4,23.14,26.67,0
1019.292,14.36,-10.89,0.22,0.00,0.00,1,37.50,9.10,38.01,2731,0.00,5.00,-5.65,4,26.27,26.12,0
1019.361,13.09,-10.98,0.21,0.00,0.00,1,37.50,8.79,37.66,2702,0.00,5.00,-5.59,4,24.31,24.34,0
1019.438,13.09,-10.98,0.21,0.00,0.00,1,36.50,9.23,36.95,2618,0.00,5.00,-5.39,4,19.22,19.75,0
1019.503,14.59,-10.85,0.21,0.00,0.00,1,36.50,9.19,36.95,2548,0.00,5.00,-5.36,6,16.86,18.27,0
1019.589,16.65,-10.52,0.23,0.00,0.00,1,36.50,10.68,38.01,2601,0.00,5.00,-5.41,11,18.43,25.83,0
1019.652,17.23,-9.18,0.32,0.00,0.00,1,38.00,15.93,39.06,2726,0.00,5.00,-4.72,12,23.14,29.46,0
1019.720,15.27,-7.99,0.42,0.00,0.00,1,38.50,21.58,39.77,2831,0.00,5.00,-4.60,12,28.24,30.52,0
1019.794,14.93,-7.39,0.49,0.00,0.00,1,39.00,25.39,39.77,2744,0.00,5.00,-4.23,13,30.59,26.93,0
1019.876,14.36,-6.92,0.53,0.00,0.00,1,39.00,25.72,39.41,2654,0.00,5.00,-4.00,13,27.06,21.62,0
1019.938,13.32,-6.59,0.56,0.00,0.00,1,39.00,25.85,39.41,2711,0.00,4.67,-4.08,13,25.10,25.01,0
1020.013,13.32,-6.63,0.56,0.00,0.00,1,39.00,26.08,39.77,2845,0.00,4.21,-4.31,13,29.02,30.62,0
1020.099,13.44,-6.77,0.55,0.00,0.00,1,39.00,26.41,39.77,2918,0.00,4.16,-4.43,13,30.98,31.00,0
1020.161,13.55,-6.73,0.55,0.00,0.00,1,39.00,26.74,39.77,2872,0.00,4.48,-4.20,13,30.98,30.61,0
1020.235,13.21,-6.61,0.56,0.00,0.00,1,39.00,26.77,39.77,2843,0.00,4.11,-4.37,13,30.59,30.92,0
1020.304,13.44,-6.67,0.55,0.00,0.00,1,39.00,27.01,39.77,2889,0.00,4.11,-4.41,13,30.98,31.52,0
1020.377,13.55,-6.77,0.54,0.00,0.00,1,39.00,26.85,40.12,3067,0.00,4.07,-4.52,13,31.37,32.15,0
1020.458,13.09,-6.79,0.54,0.00,0.00,1,39.50,27.50,40.12,3036,0.00,4.16,-4.49,13,32.16,31.94,0
1020.537,13.55,-6.79,0.54,0.00,0.00,1,39.50,27.12,40.12,3061,0.00,4.16,-4.49,13,31.76,31.92,0
1020.603,13.55,-6.85,0.53,0.00,0.00,1,40.00,27.55,40.47,3107,0.00,4.07,-4.58,13,32.55,32.42,0
1020.675,13.32,-6.86,0.53,0.00,0.00,1,40.00,27.79,40.82,3152,0.00,3.93,-4.64,13,32.55,32.73,0
1020.748,13.32,-6.90,0.52,0.00,0.00,1,40.00,27.61,40.82,3216,0.00,3.83,-4.74,13,32.94,33.02,0
1020.823,13.32,-7.06,0.51,0.00,0.00,1,40.00,27.23,41.17,3194,0.00,3.51,-6.69,9,32.94,33.24,0
1020.888,13.78,-8.02,0.44,0.00,0.00,1,40.50,21.65,40.82,3230,0.00,2.43,-6.67,9,33.33,33.20,0
1020.961,13.44,-8.47,0.39,0.00,0.00,1,40.00,19.00,40.82,3276,0.00,2.95,-6.77,9,33.33,33.52,0
1021.049,12.86,-8.70,0.36,0.00,0.00,1,40.00,18.69,40.82,3307,0.00,3.37,-6.79,7,33.33,33.53,0
1021.117,14.59,-9.20,0.33,0.00,0.00,1,40.00,12.80,40.82,3291,0.00,4.67,-6.85,1,33.33,33.74,0
1021.184,14.81,-10.73,0.22,0.00,0.00,1,39.50,7.52,38.71,3288,0.00,5.00,-6.79,1,0.00,33.58,0
1021.265,14.01,-11.00,0.18,0.00,0.00,1,35.50,8.19,34.49,3209,0.00,5.00,-6.65,1,0.00,33.12,0
1021.333,12.98,-11.12,0.16,0.00,0.00,1,32.00,7.77,30.62,3163,0.00,5.00,-6.57,1,0.00,32.78,0
1021.414,13.90,-11.02,0.15,0.00,0.00,1,28.50,7.60,26.05,3158,0.00,5.00,-6.67,1,0.00,33.18,0
1021.477,14.81,-11.08,0.14,0.00,0.00,1,25.00,7.23,22.19,3219,0.00,5.00,-6.48,1,0.00,32.46,0
1021.557,15.27,-11.10,0.13,0.00,0.00,1,22.00,6.88,18.67,3112,0.00,5.00,-6.32,0,0.00,31.85,0
1021.634,18.49,-11.18,0.13,0.00,0.00,1,18.50,6.33,14.80,2930,0.00,5.00,-6.11,0,0.00,31.20,0
1021.698,18.95,-11.25,0.13,0.00,0.00,1,11.50,5.96,11.99,2822,0.00,5.00,-5.86,0,0.00,30.46,0
1021.773,24.58,-11.27,0.13,0.00,0.00,1,11.50,5.90,11.99,2711,0.00,5.00,-5.61,0,0.00,24.93,0
1021.842,25.50,-11.29,0.13,0.00,0.00,1,11.50,5.77,11.99,2598,0.00,5.00,-5.34,0,0.00,18.05,0
1021.918,25.50,-11.33,0.14,0.00,0.00,1,11.50,5.77,11.99,2480,0.00,5.00,-5.34,0,0.00,10.91,0
1021.993,25.50,-11.29,0.14,0.00,0.00,1,11.50,5.77,11.99,2359,0.00,5.00,-5.34,0,0.00,0.00,0
1022.069,24.81,-11.20,0.15,0.00,0.00,1,11.50,5.83,11.99,2270,0.00,5.00,-5.34,0,0.00,0.00,0
1022.144,23.77,-11.08,0.15,0.00,0.00,2,11.50,5.77,11.99,2181,0.00,5.00,-5.34,0,0.00,0.00,0
1022.218,24.00,-10.94,0.16,0.00,0.00,2,11.50,5.74,11.99,1958,0.00,5.00,-5.34,0,0.00,0.00,0
1022.295,24.00,-10.87,0.17,0.00,0.00,2,11.50,5.71,11.99,1858,0.00,5.00,-5.34,0,0.00,0.00,0
1022.364,23.89,-10.83,0.18,0.00,0.00,2,11.50,5.65,11.99,1752,0.00,5.00,-5.34,0,0.00,0.00,0
1022.450,24.00,-10.87,0.19,0.00,0.00,2,11.50,5.49,11.99,1640,0.00,5.00,-5.34,0,0.00,0.00,0
1022.507,23.54,-10.79,0.19,0.00,0.00,2,11.50,5.37,11.99,1562,0.00,5.00,-5.34,0,0.00,0.00,0
1022.591,23.66,-10.64,0.20,0.00,0.00,2,11.50,5.19,11.99,1435,0.00,5.00,-5.34,0,0.00,0.00,0
1022.647,23.66,-10.50,0.21,0.00,0.00,2,11.50,5.13,11.99,1320,0.00,5.00,-5.34,0,0.00,0.00,0
1022.726,23.66,-10.33,0.22,0.00,0.00,3,20.00,5.19,11.99,1246,0.00,5.00,-5.34,0,0.00,0.00,0
1022.803,24.00,-10.17,0.24,0.00,0.00,2,20.00,5.25,11.99,1214,0.00,5.00,-5.34,0,0.00,0.00,0
1022.872,23.89,-10.23,0.24,0.00,0.00,2,19.50,7.40,11.99,1209,0.00,5.00,-5.34,0,0.00,0.00,0
1022.954,23.20,-10.31,0.24,0.00,0.00,2,20.00,4.91,11.99,1191,0.00,5.00,-5.34,0,0.00,0.00,0
1023.013,23.20,-10.25,0.24,0.00,0.00,2,20.00,4.94,11.99,1155,0.00,5.00,-5.34,0,0.00,0.00,0
1023.094,18.72,-10.15,0.25,0.00,0.00,2,20.00,5.06,11.99,1088,0.00,5.00,-5.34,0,0.00,0.00,0
1023.158,16.77,-10.09,0.26,0.00,0.00,2,20.00,5.16,11.99,1038,0.00,5.00,-5.34,0,0.00,0.00,0
1023.245,16.08,-9.90,0.28,0.00,0.00,2,20.00,5.22,11.99,1003,0.00,5.00,-5.34,0,0.00,0.00,0
1023.311,15.96,-9.75,0.29,0.00,0.00,1,20.00,5.25,11.99,975,0.00,5.00,-5.34,0,0.00,0.00,0
1023.386,15.96,-9.49,0.30,0.00,0.00,1,20.00,5.47,11.99,957,0.00,5.00,-5.34,0,0.00,0.00,0
1023.464,15.96,-9.32,0.31,0.00,0.00,1,20.00,5.19,11.99,983,0.00,5.00,-5.34,0,0.00,0.00,0
1023.523,16.08,-9.32,0.31,0.00,0.00,1,20.00,7.65,11.99,997,0.00,5.00,-5.34,0,0.00,0.00,0
1023.601,15.62,-9.34,0.31,0.00,0.00,1,17.50,5.06,11.99,999,0.00,5.00,-5.34,0,0.00,0.00,0
1023.674,14.93,-9.38,0.31,0.00,0.00,1,17.00,5.00,11.99,1003,0.00,5.00,-5.34,0,0.00,0.00,0
1023.749,14.93,-9.46,0.30,0.00,0.00,1,17.00,4.88,11.99,1000,0.00,5.00,-5.34,0,0.00,0.00,0
1023.826,14.59,-9.44,0.30,0.00,0.00,1,17.50,4.97,11.99,980,0.00,5.00,-5.34,0,0.00,0.00,0
1023.889,14.47,-9.46,0.30,0.00,0.00,1,19.00,5.00,11.99,967,0.00,5.00,-5.34,0,0.00,0.00,0
1023.965,14.59,-9.38,0.31,0.00,0.00,1,19.00,5.03,11.99,966,0.00,5.00,-5.34,0,0.00,0.00,0
1024.040,14.59,-9.36,0.31,0.00,0.00,1,19.00,5.03,11.99,958,0.00,5.00,-5.34,0,0.00,0.00,0
1024.124,14.59,-9.34,0.31,0.00,0.00,1,19.00,5.03,11.99,951,0.00,5.00,-5.34,0,0.00,0.00,0
1024.189,14.70,-9.28,0.31,0.00,0.00,1,18.50,5.03,11.99,952,0.00,5.00,-5.34,0,0.00,0.00,0
1024.264,14.59,-9.28,0.31,0.00,0.00,1,17.50,5.06,11.99,956,0.00,5.00,-5.34,0,0.00,0.00,0
1024.326,14.59,-9.24,0.31,0.00,0.00,1,17.50,5.06,11.99,954,0.00,5.00,-5.34,0,0.00,0.00,0
1024.400,14.36,-9.30,0.31,0.00,0.00,1,17.50,4.94,11.99,949,0.00,5.00,-5.34,0,0.00,0.00,0
1024.481,14.59,-9.34,0.31,0.00,0.00,1,17.00,4.75,11.99,958,0.00,5.00,-5.34,0,0.00,0.00,0
1024.545,14.36,-9.38,0.31,0.00,0.00,1,16.50,4.62,11.99,956,0.00,5.00,-5.34,0,0.00,0.00,0
1024.628,14.59,-9.46,0.30,0.00,0.00,1,15.50,4.59,11.99,959,0.00,5.00,-5.34,0,0.00,0.00,0
1024.696,14.24,-9.46,0.30,0.00,0.00,1,16.00,4.53,11.99,954,0.00,5.00,-5.34,0,0.00,0.00,0
1024.774,14.36,-9.46,0.29,0.00,0.00,1,17.00,4.44,11.99,936,0.00,5.00,-5.34,0,0.00,0.00,0
1024.839,14.24,-9.44,0.29,0.00,0.00,1,16.50,4.47,11.99,935,0.00,5.00,-5.34,0,0.00,0.00,0
1024.916,14.01,-9.46,0.29,0.00,0.00,1,16.50,4.35,11.99,935,0.00,5.00,-5.34,2,0.00,0.00,0
1024.986,14.13,-9.44,0.29,0.00,0.00,1,4.50,5.17,14.10,932,0.00,5.00,-5.01,27,0.00,0.00,0
1025.068,14.01,-1.84,0.56,0.00,0.00,1,4.50,29.25,16.21,925,0.00,2.76,-0.12,40,2.75,25.20,0
1025.131,13.67,-0.23,0.87,0.00,0.00,1,4.50,24.06,19.38,1032,0.00,0.63,-0.12,56,3.53,25.20,0
1025.219,12.40,-0.19,0.93,0.00,0.00,1,22.00,23.17,28.16,1354,0.00,0.33,-0.12,65,3.53,25.20,0
1025.276,13.55,-0.21,0.96,0.00,-1.05,1,30.00,28.90,32.73,1751,0.00,5.00,3.65,67,3.53,25.20,0
1025.364,14.81,-0.23,0.96,0.00,-1.05,1,27.50,34.91,33.79,2148,0.00,5.00,8.18,67,8.63,27.87,0
1025.423,14.47,-0.29,0.97,0.00,0.00,1,28.50,41.96,34.49,3019,0.00,5.00,11.99,15,13.73,32.14,0
1025.505,14.70,-6.11,0.76,0.00,0.00,1,6.00,10.83,11.99,3270,0.00,0.36,-6.77,0,18.82,33.48,0
1025.577,21.02,-9.71,0.37,0.00,0.00,1,11.50,7.20,11.99,3144,0.00,5.00,-6.54,0,0.00,32.68,0
1025.650,25.50,-10.52,0.22,0.00,0.00,1,11.50,5.34,11.99,3057,0.00,5.00,-6.38,0,0.00,32.08,0
1025.717,25.50,-11.08,0.14,0.00,0.00,1,11.50,4.13,11.99,2955,0.00,5.00,-6.17,0,0.00,31.66,0
1025.789,23.66,-11.43,0.10,0.00,0.00,1,11.50,3.64,11.99,2811,0.00,5.00,-5.69,0,0.00,26.86,0
1025.876,23.66,-11.58,0.09,0.00,0.00,1,11.50,3.85,11.99,2705,0.00,5.00,-5.43,0,0.00,20.32,0
1025.943,23.89,-11.68,0.09,0.00,0.00,1,11.50,3.82,11.99,2635,0.00,5.00,-5.34,0,0.00,13.59,0
1026.008,23.66,-11.85,0.09,0.00,0.00,1,11.50,4.10,11.99,2409,0.00,5.00,-5.34,0,0.00,6.62,0
1026.087,23.54,-11.78,0.10,0.00,0.00,1,11.50,4.13,11.99,2324,0.00,5.00,-5.34,0,0.00,1.45,0
1026.154,23.77,-11.64,0.10,0.00,0.00,1,11.50,3.72,11.99,2202,0.00,5.00,-5.34,0,0.00,0.00,0
1026.229,23.66,-11.52,0.10,0.00,0.00,1,11.50,3.90,11.99,2108,0.00,5.00,-5.34,0,0.00,0.00,0
1026.303,23.54,-11.39,0.11,0.00,0.00,1,11.50,4.24,11.99,2016,0.00,5.00,-5.34,0,0.00,0.00,0
1026.382,23.43,-11.33,0.12,0.00,0.00,1,11.50,4.30,11.99,1881,0.00,5.00,-5.34,0,0.00,0.00,0
1026.447,23.31,-11.27,0.13,0.00,0.00,1,11.50,4.33,11.99,1816,0.00,5.00,-5.34,0,0.00,0.00,0
1026.524,23.54,-11.47,0.14,0.00,0.00,1,11.50,4.24,11.99,1766,0.00,5.00,-5.34,0,0.00,0.00,0
1026.600,23.54,-11.47,0.14,0.00,0.00,1,11.50,4.21,11.99,1716,0.00,5.00,-5.34,0,0.00,0.00,0
1026.675,23.54,-11.35,0.15,0.00,0.00,1,11.50,4.55,11.99,1507,0.00,5.00,-5.34,0,0.00,0.00,0
1026.739,23.20,-11.08,0.17,0.00,0.00,1,11.50,4.75,11.99,1428,0.00,5.00,-5.34,0,0.00,0.00,0
1026.817,23.31,-10.91,0.18,0.00,0.00,1,20.00,4.75,11.99,1344,0.00,5.00,-5.34,0,0.00,0.00,0
1026.893,22.62,-10.83,0.19,0.00,0.00,1,20.00,4.88,11.99,1300,0.00,5.00,-5.34,0,0.00,0.00,0
1026.968,21.25,-10.73,0.21,0.00,0.00,1,20.00,4.88,11.99,1194,0.00,5.00,-5.34,0,0.00,0.00,0
1027.046,21.02,-10.44,0.23,0.00,0.00,1,20.00,5.03,11.99,1159,0.00,5.00,-5.34,0,0.00,0.00,0
1027.113,19.87,-10.29,0.24,0.00,0.00,1,20.00,5.06,11.99,1128,0.00,5.00,-5.34,0,0.00,0.00,0
1027.179,19.06,-10.19,0.25,0.00,0.00,1,20.00,5.06,11.99,1091,0.00,5.00,-5.34,0,0.00,0.00,0
1027.258,17.57,-10.06,0.26,0.00,0.00,1,20.00,5.00,11.99,1028,0.00,5.00,-5.34,0,0.00,0.00,0
1027.335,15.73,-9.96,0.27,0.00,0.00,1,20.00,4.97,11.99,1013,0.00,5.00,-5.34,0,0.00,0.00,0
1027.402,15.27,-9.84,0.28,0.00,0.00,1,20.00,4.97,11.99,971,0.00,5.00,-5.34,0,0.00,0.00,0
1027.488,15.16,-9.73,0.29,0.00,0.00,1,20.00,5.03,11.99,959,0.00,5.00,-5.34,0,0.00,0.00,0
1027.544,15.04,-9.61,0.29,0.00,0.00,1,20.00,5.09,11.99,956,0.00,5.00,-5.34,0,0.00,0.00,0
1027.617,15.04,-9.48,0.30,0.00,0.00,1,20.00,5.06,11.99,954,0.00,5.00,-5.34,0,0.00,0.00,0
1027.695,15.04,-9.42,0.30,0.00,0.00,1,20.00,4.97,11.99,950,0.00,5.00,-5.34,0,0.00,0.00,0
1027.769,15.04,-9.38,0.30,0.00,0.00,1,20.00,4.91,11.99,968,0.00,5.00,-5.34,0,0.00,0.00,0
1027.836,14.93,-9.44,0.30,0.00,0.00,1,19.50,4.68,11.99,976,0.00,5.00,-5.34,0,0.00,0.00,0
1027.910,15.04,-9.51,0.30,0.00,0.00,1,19.00,4.50,11.99,986,0.00,5.00,-5.34,0,0.00,0.00,0
1027.990,14.81,-9.61,0.29,0.00,0.00,1,17.00,4.35,11.99,988,0.00,5.00,-5.34,0,0.00,0.00,0
1028.056,14.59,-9.73,0.28,0.00,0.00,1,17.00,4.33,11.99,982,0.00,5.00,-5.34,0,0.00,0.00,0
1028.135,14.59,-9.77,0.28,0.00,0.00,1,18.00,4.29,11.99,970,0.00,5.00,-5.34,0,0.00,0.00,0
1028.210,14.24,-9.77,0.27,0.00,0.00,1,17.50,4.35,11.99,970,0.00,5.00,-5.34,0,0.00,0.00,0
1028.275,14.01,-9.78,0.27,0.00,0.00,1,18.00,4.29,11.99,952,0.00,5.00,-5.34,0,0.00,0.00,0
1028.357,14.01,-9.77,0.27,0.00,0.00,1,18.50,4.24,11.99,946,0.00,5.00,-5.34,0,0.00,0.00,0
1028.423,13.90,-9.78,0.27,0.00,0.00,1,20.00,4.21,11.99,931,0.00,5.00,-5.34,0,0.00,0.00,0
1028.497,13.90,-9.77,0.27,0.00,0.00,1,20.00,4.18,11.99,908,0.00,5.00,-5.34,0,0.00,0.00,0
1028.569,13.78,-9.71,0.28,0.00,0.00,1,20.00,4.27,11.99,888,0.00,5.00,-5.34,0,0.00,0.00,0
1028.637,13.78,-9.67,0.28,0.00,0.00,1,20.00,4.24,11.99,890,0.00,5.00,-5.34,0,0.00,0.00,0
1028.723,13.67,-9.65,0.28,0.00,0.00,1,20.00,4.21,11.99,879,0.00,5.00,-5.34,0,0.00,0.00,0
1028.786,13.78,-9.61,0.28,0.00,0.00,1,20.00,4.18,11.99,872,0.00,5.00,-5.34,0,0.00,0.00,0
1028.869,13.78,-9.59,0.29,0.00,0.00,1,20.00,4.13,11.99,851,0.00,5.00,-5.34,0,0.00,0.00,0
1028.937,14.01,-9.53,0.29,0.00,0.00,1,20.00,4.10,11.99,833,0.00,5.00,-5.34,0,0.00,0.00,0
1029.021,14.01,-9.49,0.29,0.00,0.00,1,20.00,4.07,11.99,820,0.00,5.00,-5.34,0,0.00,0.00,0
1029.076,14.13,-9.40,0.29,0.00,0.00,1,20.00,4.05,11.99,818,0.00,5.00,-5.34,0,0.00,0.00,0
1029.159,14.13,-9.36,0.29,0.00,0.00,1,20.00,4.00,11.99,804,0.00,5.00,-5.34,0,0.00,0.00,0
1029.224,14.24,-9.38,0.30,0.00,0.00,1,20.00,3.95,11.99,798,0.00,5.00,-5.34,0,0.00,0.00,0
1029.311,14.24,-9.36,0.29,0.00,0.00,1,20.00,3.90,11.99,797,0.00,5.00,-5.34,0,0.00,0.00,0
1029.377,14.13,-9.34,0.29,0.00,0.00,1,20.00,3.85,11.99,803,0.00,5.00,-5.34,0,0.00,0.00,0
1029.449,14.01,-9.36,0.29,0.00,0.00,1,20.00,3.82,11.99,806,0.00,5.00,-5.34,0,0.00,0.00,0
1029.526,14.01,-9.36,0.29,0.00,0.00,1,20.00,3.77,11.99,804,0.00,5.00,-5.34,0,0.00,0.00,0
1029.589,13.78,-9.40,0.29,0.00,0.00,1,20.00,3.69,11.99,795,0.00,5.00,-5.34,0,0.00,0.00,0
1029.664,13.78,-9.42,0.29,0.00,0.00,1,20.00,3.69,11.99,786,0.00,5.00,-5.34,0,0.00,0.00,0
1029.736,13.67,-9.46,0.28,0.00,0.00,1,20.00,3.69,11.99,788,0.00,5.00,-5.34,0,0.00,0.00,0
